"","ResponseId","PROLIFIC_PID","Condition","1_advice","2_advice","3_advice","4_advice","5_advice","6_advice","7_advice","8_advice","9_advice","10_advice","GroupNum","age","gender","ethnicity","education","0.AdviseeID","0.Estimate","0.Performance","0.Gender","0.Treatment","1.AdviseeID","1.Estimate","1.Performance","1.Gender","1.Treatment","2.AdviseeID","2.Estimate","2.Performance","2.Gender","2.Treatment","3.AdviseeID","3.Estimate","3.Performance","3.Gender","3.Treatment","4.AdviseeID","4.Estimate","4.Performance","4.Gender","4.Treatment","5.AdviseeID","5.Estimate","5.Performance","5.Gender","5.Treatment","6.AdviseeID","6.Estimate","6.Performance","6.Gender","6.Treatment","7.AdviseeID","7.Estimate","7.Performance","7.Gender","7.Treatment","8.AdviseeID","8.Estimate","8.Performance","8.Gender","8.Treatment","9.AdviseeID","9.Estimate","9.Performance","9.Gender","9.Treatment"
"37","R_2usTA6FuFaoPQNx","5ef02a29cb94ad54375691e7","E",1,0,0,0,0,0,0,0,0,1,227,27,"Male","White or Caucasian","Bachelor’s degree","60ff7c8f4f066ccf6fe05587",3,8,"Female","Low","55b1add5fdf99b6731f04c5a",5,3,"Female","High","633b7b6e5d73a6fb05e2e003",4,3,"Male","Low","5e46aa20caec81000b7d4f93",3,4,"Male","Low","656e1976418ca63c1a549cb3",3,4,"Female","Low","6506fb8c1609b3c2918bccb4",2,3,"Male","Low","5f6f864c7120345241397c40",6,3,"Male","Low","6276d97e209059496d37bf74",4,3,"Female","High","5e49da75ea0f3c4553a9e3b2",1,3,"Female","Low","646674819405d971b1c013b6",7,8,"Male","Low"
"38","R_UariUROZ1DZwQgx","643c5a145909cc6ac7e6d62c","None",1,0,0,1,0,0,0,0,0,0,144,49,"Female","White or Caucasian","Bachelor’s degree","5df967d2f6191f6e87b236e6",8,7,"Male","Low","653efdb0f60588dbb6c205cf",5,0,"Male","High","5bb9db4a56161d0001006da1",1,3,"Male","Low","61356a75a26f82d5cf223390",3,7,"Female","High","6527336a10697bd2ce775a8e",4,6,"Male","Low","653e815427effbcf60fd50e5",3,1,"Male","High","656e0d693b15a086ffcd4148",3,3,"Female","Low","643edc41faeb4233074d9fce",2,1,"Female","High","63a49d5bb18f18863fe82dae",2,0,"Female","High","5c3c4726e8da5300012422c1",6,6,"Female","Low"
"39","R_20Ouqw469hyIBn4","6295343558bd17d19b11684d","None",0,1,1,0,1,0,0,0,0,1,100,34,"Male","White or Caucasian","Bachelor’s degree","656e09b763f76df09ba6f8d8",5,5,"Female","Low","615dbec57d764bf5ab0a56e5",7,7,"Female","Low","6526ba5706ea8e4e5cafde48",3,8,"Male","Low","654057a9a3cec121cea7c99b",4,2,"Female","High","6404132ea192589b51692c4a",7,8,"Female","High","656cb657db298e7230d7cba8",3,4,"Female","Low","64ef5620f0a6cf6a9568a4b4",4,5,"Male","High","62fba37f3560a85b4eb94aac",1,2,"Male","Low","60e36e6ecb9f00e7b4dab92e",2,4,"Male","Low","5df967d2f6191f6e87b236e6",8,7,"Male","Low"
"40","R_1P5fwBusYo1BPS0","5c65c3e3cd3764000144a322","None",1,1,0,0,0,0,1,0,1,0,238,41,"Male","White or Caucasian","Bachelor’s degree","654371f34cabd62e8649aedd",7,9,"Female","High","647e0f22b1d466181ae694c4",5,7,"Female","Low","65486ad91a5493d24f94d4d1",7,6,"Male","High","5d1283351716480017019be7",5,6,"Female","Low","5d93aeb1cec22300195493fc",0,2,"Female","High","63fa2f029381a13d9f2a36a8",1,4,"Female","Low","5fc3d41149c0c8728f07b95b",9,9,"Male","High","62ed458d61ebd1930833e95a",2,2,"Male","High","612547f89bad5437aaecfa66",7,7,"Male","High","6287d1278f5285de4c237d50",3,4,"Male","Low"
"41","R_3KC2xiSwUavhWZ2","592f09f14217c40001a76e8e","E",0,0,1,1,0,0,0,0,0,0,239,45,"Male","White or Caucasian","High school diploma or GED","5fd67cce91f9895969c0edee",4,2,"Male","Low","61131eef1a6c06f4f18c8f5e",1,4,"Female","Low","60bd4bfc88b646e72d772977",6,9,"Female","Low","645d0cb1881552d9f9e509dc",7,9,"Male","High","6525a87886c97615b6991402",4,4,"Male","High","652fef7dd80b934fb2a0e4d6",1,2,"Female","High","637058f9e7a26c452d1cc49a",4,4,"Female","High","654a9be87e185971ccfbe5df",1,2,"Female","High","5c0dbb9b9166290001253342",6,4,"Male","High","645179915e31c1aeb3dc8129",4,2,"Male","High"
"42","R_2yg9yKz2jYSiGYZ","5acd612efa3b4e000173d769","E",0,0,1,1,1,1,0,0,0,1,13,22,"Male","Asian","Some college, but no degree","5c23c03889f035000173d7d7",4,4,"Female","High","5de7f88b762dc2775b2265b8",4,4,"Male","High","63d86d675509ff61463bddcd",2,4,"Female","High","642f3188cc01a6b87e28a081",4,6,"Male","High","5c3c4726e8da5300012422c1",6,6,"Female","Low","65627c72163e4c5a24c985fc",6,7,"Male","Low","63f779f8e3d660cb75774fe8",4,2,"Male","High","6287d1278f5285de4c237d50",3,4,"Male","Low","5ffd055afa9eac21f6e8bc6f",1,2,"Female","Low","5bbf523d83f9790001ce549a",4,7,"Female","High"
"43","R_pntZz3rYgPWLE0p","656e8c0935854adf1b4ccce4","E",1,0,1,0,1,0,0,1,1,1,5,30,"Male","Asian","Bachelor’s degree","6466a87b80cdf3d7f07c1e96",7,8,"Female","High","645ff03216381bea1acfcc03",3,5,"Female","Low","604eb32b7405f25e90f5acce",8,9,"Male","High","636148a83d7a7c349bb08436",1,5,"Female","Low","628f83dc5398c04bac86f9e6",8,8,"Male","High","654c7305aba05b86538b72be",5,5,"Male","Low","63d7fb6ee49281f6c41d6630",2,5,"Male","Low","60d3740f31606cb50e49f00c",1,8,"Male","Low","60bd4bfc88b646e72d772977",6,9,"Female","Low","651adee4c39c1b8ccfd30c2c",4,8,"Female","Low"
"44","R_27D0vA7jgLek841","60ba2ffd080107de026041d3","E",0,1,0,0,0,0,1,0,1,0,106,33,"Male","White or Caucasian","Bachelor’s degree","59baa339ab8d830001fe56f5",2,4,"Male","Low","60fdf01326f76cc0c5be3d2f",10,8,"Female","High","59baa339ab8d830001fe56f5",2,4,"Male","Low","646792a49a85f35e7a7f5169",1,4,"Female","High","652d7b1e3b3bbcbeecac8e1b",5,7,"Female","High","5de7d10810088f749c347bb6",3,3,"Female","High","63175d865ac96b0149de8ad6",5,8,"Male","High","653555db179dc4e859ef43fb",3,4,"Female","Low","632b947efa9da6a9bde31f94",8,7,"Male","High","5b15d20c444cef0001cb1153",3,3,"Male","High"
"45","R_2v7y1ucto3RPeO7","63d141339838c9335748ba70","None",1,1,0,1,0,0,0,1,1,1,154,29,"Female","Asian","Bachelor’s degree","642f3188cc01a6b87e28a081",4,6,"Male","High","6091ab55ea2e97910519f8e7",2,5,"Female","High","652fef7dd80b934fb2a0e4d6",1,2,"Female","High","654e5bcb8cb6aeb8ca9b33a0",8,5,"Male","High","63ed2c1c840bed5a398b9e1f",4,3,"Male","High","656cdaba68b29fde6f423183",1,3,"Female","Low","630bbdba33a8711f454d81d9",1,2,"Male","Low","6554d37b930cdddd5d185854",4,5,"Male","High","6554d04c73158a94d70192dd",0,5,"Female","Low","5eae0bd65d29984c458e6b50",2,6,"Female","Low"
"46","R_1pstcvfrMk4vFBw","5fc7e4142a10490c47936a64","E",0,0,0,1,0,0,0,1,0,0,233,33,"Female","White or Caucasian","Bachelor’s degree","6523fd484d1a5101f5a14ed9",3,4,"Male","High","5f4d3551f958ee9c51b2d54a",0,2,"Female","High","650d90ebf26334f992c31579",2,2,"Male","Low","655fcf54056edf3065f74b91",6,9,"Female","High","64a0240af7461068d2e1e1c0",2,4,"Female","Low","5e2f5b28129198070e2996db",0,1,"Female","Low","63c9fd72104f2f9bdc6b1fcc",4,1,"Male","High","5f80bc44efa2c013099af460",7,9,"Male","Low","64d50c4b3a44318d98f4f5b2",0,2,"Female","High","5e64ef1a247a9d2561f47509",5,2,"Male","Low"
"47","R_r92it37nKGOAdeF","6235539e17f00ae3c9756495","E",1,0,0,0,0,0,0,0,0,0,237,36,"Male","White or Caucasian","Bachelor’s degree","5fa07feab55a2a0cb4811aec",3,5,"Female","Low","6518cf249463264599a7918d",2,3,"Female","Low","643ebf44db98b64228ffb5a1",6,5,"Male","Low","6564cc28c3224c4a8984d793",7,2,"Male","Low","6394e32126ebbdc7b10c6748",2,2,"Male","Low","6528a168c7ede92daf23b08a",4,2,"Female","High","63f477547d2302b4346299f4",2,3,"Male","Low","60fb534aa3d839c152fa8f36",3,4,"Male","Low","5f4d3551f958ee9c51b2d54a",0,2,"Female","High","6508626da81a2fc20dd4aa54",4,4,"Female","Low"
"48","R_2qqN3EKf7rpSRk1","6400f80179f04251a962fd22","None",0,0,0,0,0,0,0,0,0,0,74,21,"Male","White or Caucasian","Some high school or less","5995be89f9db7d0001895993",1,5,"Female","Low","63da9470c3ccb842dd565745",5,5,"Male","High","612547f89bad5437aaecfa66",7,7,"Male","High","64f4ffad72a823ca4a654585",4,5,"Female","Low","5ecaf0fa5c1f7f6599d959ff",4,5,"Male","Low","62b146e365eca239ef0dbbfb",6,5,"Female","High","656374c13999ef1271a18b02",5,5,"Female","High","5feb8ceb559f43c870488b51",6,5,"Male","High","6553a1d1ca63d5c0ea71a758",5,7,"Female","High","652c821a3d99a68b56fe9bcb",5,5,"Male","High"
"49","R_RQPM7DmSZ6yIZhL","5c40134b1580e900012320ab","None",1,0,0,0,0,1,0,1,1,0,130,42,"Female","White or Caucasian","Some college, but no degree","62c2f70f10a2a5cf48c9ab2f",7,7,"Male","High","5c1980c24a03080001139d5a",2,1,"Male","Low","64509bfcd8d8b7e61f801e95",3,1,"Female","Low","65628f277bcd810f66b36764",4,3,"Female","High","65620162ac816ef126ac0ecb",6,3,"Male","High","6542a02ba1eaef6a2d4f05c9",8,8,"Male","High","652c3670904dda2e0f2f5800",5,3,"Male","High","6466a87b80cdf3d7f07c1e96",7,8,"Female","High","5eb5f6d5e38e9f4e6c8dde3f",2,7,"Female","Low","5e06ecd524f9390991997bb7",3,3,"Female","High"
"50","R_1eEK1Mp5IIu0209","602aaba2c2eb7c106100e516","None",0,0,0,0,0,0,0,0,0,0,149,32,"Male","White or Caucasian","Bachelor’s degree","5c58fdd6fa9e940001080c18",4,3,"Female","High","6159d4026fd4e22c9f1179c1",2,3,"Female","Low","5623f6afed6e5a000bc7f219",2,2,"Male","Low","5fb33154a2f41ea504c25dcf",2,3,"Male","Low","562e4469733ea00005163785",5,6,"Male","High","653e815427effbcf60fd50e5",3,1,"Male","High","6134d8a566bc3dffe880e879",2,1,"Female","High","5d83c1e911cb3a0001570ea4",5,6,"Female","High","5fd18d125e1f92195b1717bc",2,3,"Male","Low","5bcbd66377740000016a64b0",3,2,"Female","High"
"51","R_1nSAFjteXoKCf3U","5f4efbf90b8cc113d26921a4","E",0,0,0,0,0,0,0,0,0,0,12,24,"Male","White or Caucasian","Bachelor’s degree","5fc134c704e715129eb5d720",3,6,"Female","Low","654b9e50dc38506c10831a0b",7,6,"Male","High","652d8afc5aaab078ef2baeb3",5,4,"Female","Low","63bc74f63269af3a7bfcec7c",3,3,"Female","Low","6567492900b32685a1ca02ae",2,6,"Female","Low","62f18c2d37a5f255f351b61d",3,4,"Male","Low","63251e479509813fab713ad2",3,6,"Male","High","6129cc7a565c9c03752802fa",8,6,"Female","High","654e6dcbb060f1ea2d712339",3,6,"Male","Low","63d69e4d6648b39324fdf0ad",4,3,"Male","Low"
"52","R_3R4uc3BHTSO2VDA","6310b35d758f80e9cf3f4e41","None",1,0,0,0,0,0,0,0,0,1,247,21,"Female","White or Caucasian","High school diploma or GED","5f712c16875f0375275c57d5",7,8,"Male","High","6564cc28c3224c4a8984d793",7,2,"Male","Low","61539b3fa541b182c0fadde1",2,5,"Female","High","63c3068bd61c16717eeea2e5",4,2,"Female","High","652fe0006f7b5322e54a6f71",9,0,"Female","Low","65086108065f757ea3cf2e0c",3,2,"Female","High","59ac5e9f9fdf6c0001cba8bf",2,5,"Male","Low","6411493f08fd400dc0d5eacc",4,0,"Male","High","63e5dea962e51a42174210da",5,2,"Male","Low","651ebcca48c60acc82f1f2bd",5,8,"Female","Low"
"53","R_2zMWCG0OqCFeVNS","60ec601b8525af507f06373d","E",0,0,0,0,0,0,0,0,0,0,78,42,"Male","White or Caucasian","Bachelor’s degree","65382bd75cef4070421e08e3",6,5,"Male","Low","6566186fecc0d80c44af6787",5,3,"Female","Low","5e7cf03fea45cb369b402703",3,6,"Female","High","611422d77a092e25de5b1bca",5,5,"Female","High","652d6ee4ed1a019d898ce377",2,6,"Male","Low","6112c911a83cc494df38b468",2,5,"Female","Low","5fc035f6c039c1402117124b",4,6,"Male","Low","644e80f65a5c0e0d2f9a433b",5,3,"Male","High","63936bad01efa1e55f6e149d",2,6,"Female","High","607e3f2b4e935b3bd8c828b8",4,5,"Male","High"
"54","R_1gwF0VXnCdNcxmO","5d1a0e76973c900019df16d5","E",0,0,0,0,1,1,0,0,0,0,169,32,"Male","Asian","Bachelor’s degree","5aba561de1099600016a1041",3,6,"Male","High","655f8f9f0e4ff12b601465e7",3,6,"Female","Low","650c2f6c46bf4bff764e24e4",4,6,"Female","Low","65293fa9b73b0edd4fd93b95",2,2,"Female","Low","6563003ce4f5a268a959df06",8,6,"Female","High","654b9e50dc38506c10831a0b",7,6,"Male","High","65187e0acd8242d0b5686df0",1,6,"Male","Low","613366e345d6b43d9fd2988e",0,1,"Female","High","5c1980c24a03080001139d5a",2,1,"Male","Low","6526c3297277ece1f3273549",3,2,"Male","High"
"55","R_1nVHS3QsoD4ku6I","5ba596467c0ebe0001269842","E",1,0,1,0,0,0,0,0,1,1,187,38,"Male","White or Caucasian","Associates or technical degree","615dbec57d764bf5ab0a56e5",7,7,"Female","Low","5c8db07eb1f89a0016777fe0",1,4,"Female","High","63b63938dbf229f3eb46d4a4",7,7,"Male","Low","5f3b4854ac7ac783ce22070e",5,4,"Female","High","594425f07ccfd00001d3f462",3,4,"Male","Low","5fab76ecea3019678ca9ef4d",2,1,"Female","High","6567644b0a4a14cbeaac5a79",5,1,"Male","High","5f202731ebb8a92abf3b7268",3,4,"Male","Low","6523d77974cdfbc583035c7c",5,5,"Male","High","60761d55b4a50fe3b35f12f4",2,5,"Female","Low"
"56","R_DdGf4kJzKL7lfup","6110a3cea048e6a387686a00","E",0,0,1,1,0,0,0,1,1,1,197,26,"Female","White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","643ebfff661435ecda5a3580",2,1,"Female","High","5bb58e338f3bd70001e5df57",4,1,"Male","High","583d5dd49c5f2a0001b85f40",3,5,"Female","Low","63c32f671ec650018875f3ee",5,5,"Male","High","583b397f54686200010f1d20",4,3,"Female","High","5cd34d42fe890a00174debb5",3,3,"Male","Low","6287d1278f5285de4c237d50",3,4,"Male","Low","6553a1d1ca63d5c0ea71a758",5,7,"Female","High","63e52076fc677ee3ccce9a4d",5,4,"Female","High","5df967d2f6191f6e87b236e6",8,7,"Male","Low"
"57","R_2D6qRa7Ul74arjU","614ccfffbd2dc1fc71f91a13","E",1,0,1,1,0,0,0,1,1,1,150,24,"Female","Other","Bachelor’s degree","64001c3e48013fca28465267",10,10,"Male","Low","63936bad01efa1e55f6e149d",2,6,"Female","High","5dcf4136cf8e7e086ea019e4",4,4,"Female","High","5c0dbb9b9166290001253342",6,4,"Male","High","656b7ab2b685a43aae816c5e",3,4,"Female","High","64d78f0b32711ec68958c832",2,4,"Male","Low","652db94623d23c34ce1e63e0",4,3,"Female","High","566a3e0e7da0350012b3ec49",5,6,"Male","High","646fea6f93d07b0354140441",6,3,"Male","Low","6564c5d8d4ff42c7e3d04cf4",10,10,"Female","Low"
"58","R_8c4bDKTKIJuI7TP","63d7e0cbacf1e02164fc2e9a","None",1,0,1,0,0,1,1,1,1,0,44,46,"Female","White or Caucasian","Bachelor’s degree","5f1c72e25a26d503c77bfdc9",3,4,"Male","High","5fd0ebb69497b30008547502",3,0,"Female","Low","6542a02ba1eaef6a2d4f05c9",8,8,"Male","High","655fe234ec9086ce2ffd6b02",4,4,"Female","Low","653efdb0f60588dbb6c205cf",5,0,"Male","High","5ee5e3b02eebe932ee9559c5",6,8,"Male","High","5f57620f2095071eaf7a8224",6,6,"Male","High","5d74001d391b6600175f433b",5,8,"Female","Low","6466a87b80cdf3d7f07c1e96",7,8,"Female","High","6115958dad51758e7fd40ba4",3,6,"Female","Low"
"59","R_12P6DebhurSpPiC","63227e665f6a074772298b83","None",0,0,0,0,0,1,0,0,0,1,32,35,"Male","White or Caucasian","Some high school or less","655f8b959477c803eb906622",5,6,"Female","Low","656766dc27c035c9ac54f90d",3,3,"Female","High","6564cc28c3224c4a8984d793",7,2,"Male","Low","5f57620f2095071eaf7a8224",6,6,"Male","High","6020eae0f967d472b06f87fe",8,6,"Female","High","654fc8667e8dda30aa0070af",7,8,"Male","Low","656c29aa6d8a2bdfd346239b",4,2,"Female","High","61632b52ab37a7fde834300f",6,3,"Male","High","65187e0acd8242d0b5686df0",1,6,"Male","Low","643ab9c7dbf92589bedc45f6",6,8,"Female","Low"
"60","R_3IT3fxSmlK4u1ZS","633dbb46887d82536a9ee265","None",0,0,0,0,0,0,0,0,1,1,194,45,"Male","White or Caucasian","Some college, but no degree","5e64ef1a247a9d2561f47509",5,2,"Male","Low","5eed8bec94fa2f1be77c189a",2,2,"Female","High","5f8d17ad018e591938a0b0bf",3,2,"Female","Low","5fd0ebb69497b30008547502",3,0,"Female","Low","62957302ad8c1756b553a298",1,4,"Male","Low","6558f5cd0b526b963e4e5a90",2,2,"Male","Low","656330bce859fe9d4d59f7cd",2,0,"Male","High","655fe234ec9086ce2ffd6b02",4,4,"Female","Low","656e09b763f76df09ba6f8d8",5,5,"Female","Low","6068bf5914131f3a1a80a413",3,5,"Male","Low"
"61","R_2rTvMTRkY9LNZ3Z","5f2a43a95f057c229165aeed","E",1,0,0,0,0,0,0,0,0,0,167,24,"Female","White or Caucasian","Bachelor’s degree","654fc8667e8dda30aa0070af",7,8,"Male","Low","5dbaded2af6b8e0e8c3632ed",4,4,"Male","High","645179915e31c1aeb3dc8129",4,2,"Male","High","5d5daa0457be9400014544ab",3,4,"Female","Low","653efdb0f60588dbb6c205cf",5,0,"Male","High","6560d46c513110ff4ae5d0c5",4,2,"Female","High","652fe0006f7b5322e54a6f71",9,0,"Female","Low","60d50ceb7c563c73f91d9ec5",4,4,"Female","High","5c022a94d183df000141f1e2",3,4,"Male","High","643ab9c7dbf92589bedc45f6",6,8,"Female","Low"
"62","R_2BxlWpfTAIKrSlZ","62713c75f2e146e8c66815a3","E",0,0,0,1,0,1,0,0,0,0,119,31,"Male","White or Caucasian","Bachelor’s degree","63483c4522d65d46028da7a7",7,4,"Male","High","653555db179dc4e859ef43fb",3,4,"Female","Low","6569f75e1535619c755d8c2b",3,3,"Female","Low","5aba561de1099600016a1041",3,6,"Male","High","63d86d675509ff61463bddcd",2,4,"Female","High","63d000d62878aa92b833c5fc",7,6,"Female","High","64d78f0b32711ec68958c832",2,4,"Male","Low","594425f07ccfd00001d3f462",3,4,"Male","Low","6563f79828c4121b6401e2e0",4,4,"Female","Low","655ca373c2a312979a9450fd",5,3,"Male","High"
"63","R_3O6UsrGZdyNj4xc","655b675804835a11a7f9de45","None",1,0,0,0,0,0,0,0,0,1,65,50,"Female","White or Caucasian","Some college, but no degree","655f914a12d38751dfa90257",6,6,"Female","High","5a973b8235237b0001127686",2,2,"Female","High","5dbaded2af6b8e0e8c3632ed",4,4,"Male","High","6508626da81a2fc20dd4aa54",4,4,"Female","Low","6558f5cd0b526b963e4e5a90",2,2,"Male","Low","5920812416d99b000179eb91",3,2,"Male","Low","5d9373b0e04970001ab482da",1,2,"Female","Low","65620162ac816ef126ac0ecb",6,3,"Male","High","63ed2515d3fe6335b2c11094",2,3,"Female","High","5fc035f6c039c1402117124b",4,6,"Male","Low"
"64","R_2EFUWMMkOvmjLJN","5c2fae74d76cde0001c11590","None",1,0,0,1,1,1,1,1,0,1,213,51,"Male","White or Caucasian","Bachelor’s degree","606a3cf263a18869ac8ee0ed",7,5,"Female","High","5deb341d35575a2547b1f85a",3,3,"Female","High","644e80f65a5c0e0d2f9a433b",5,3,"Male","High","64626c991bcb3a8bbd2880d8",8,7,"Male","Low","63d13b44f511eff0aef876f2",5,6,"Male","Low","65086c7f03eb48d5537d2e17",3,6,"Female","Low","5d30790f326b0f0017a2a828",2,1,"Male","Low","655b6d4f57ae1636c0b4f647",8,7,"Female","High","652940613511888d1ad5c864",2,1,"Female","Low","60171c9b1a726593103182b3",6,5,"Male","Low"
"65","R_3Ca51ZjF0vTcBC9","65240d2fa731788bf890470d","None",0,1,0,0,1,1,0,0,1,1,89,70,"Female","White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","63caa01beb22afd1f8a42b54",1,1,"Female","Low","5ce330b9c536f50001104f78",2,6,"Female","Low","5bb9db4a56161d0001006da1",1,3,"Male","Low","5c78b032419dcc0014119082",5,1,"Male","High","6527336a10697bd2ce775a8e",4,6,"Male","Low","650b03136ab3d4c832d98b71",4,7,"Male","High","60e755dd08b47aac26807cd9",3,3,"Female","Low","654cf6acd3de98547781695c",6,4,"Male","Low","60d9e874269237cc2a228006",2,4,"Female","High","63852fbf95d78ba25b99005e",8,7,"Female","Low"
"66","R_2TNvd2tqJPuS6Vk","5e52bdff8564972d9342c29e","None",1,0,0,0,0,0,0,0,1,0,58,30,"Male","White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","654e801d14df9acd084196c2",6,6,"Female","High","62728c1db6349e806113dad5",4,4,"Male","High","647f2d441bd745bf64c3d076",5,3,"Male","Low","652940613511888d1ad5c864",2,1,"Female","Low","656e1976418ca63c1a549cb3",3,4,"Female","Low","5f6e2f793c9b1032dbe72def",4,0,"Male","Low","63c5c3192e709e19fc67d5dd",0,1,"Male","Low","5bf349126f97050001e6a6e6",2,0,"Female","Low","5fb9121bc62f406e59c95c81",6,6,"Male","Low","5f456942485340144549178e",4,3,"Female","High"
"67","R_3hEzv9wtCzauxEH","65490be68d93fd268a4c021c","None",0,0,0,0,0,0,0,0,0,0,122,64,"Male","Black or African American","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","5f5118e954b2e12ef9c52231",2,4,"Female","Low","6561435b409147a77be889dd",0,2,"Female","Low","5c38aadf1d1d1f000197c0a8",5,3,"Female","High","5d8a64630ffb9c001746ca2c",2,1,"Male","Low","63f779f8e3d660cb75774fe8",4,2,"Male","High","5d3a2d1da46f450019cdf5d3",0,2,"Male","High","6476b68d90c09af88f39e1a5",3,1,"Female","High","636548d16d8486ac6e2c9332",6,4,"Male","High","62ceba5fdab49dfc90278cbb",5,2,"Female","High","6400f14b24ac2b910c9f2d93",3,3,"Male","High"
"68","R_eu4XB3UccxFc2ml","655e1ee9bdeca126d5d31a03","E",1,0,0,0,0,1,0,0,0,0,85,37,"Female","Black or African American","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","653e815427effbcf60fd50e5",3,1,"Male","High","606f3c95cbb4f981c7a17a9c",4,7,"Male","Low","5eeceff127e0dd0cedfc363c",6,3,"Female","High","5c2fcd716ea6880001dc8e3d",2,1,"Female","High","5cd34d42fe890a00174debb5",3,3,"Male","Low","654dc7f860fd9cb92c583248",6,3,"Female","High","6567b1e08b8c77ef72d0ab84",2,7,"Female","Low","5ec79b5033c65502ce2acade",6,3,"Male","High","5c8db07eb1f89a0016777fe0",1,4,"Female","High","5f1c72e25a26d503c77bfdc9",3,4,"Male","High"
"69","R_3WUU8e8TF6UXMtj","5dd2bdc1fbb5733c293e6c6e","E",0,0,0,0,0,0,0,0,1,1,123,49,"Female","White or Caucasian","Associates or technical degree","65206f1c8fdb45b55ae8ae4c",6,4,"Male","Low","6333813956b0fd924b64a4d0",4,4,"Male","High","60f3c1b003bbf8263f002824",3,5,"Female","High","646ff97937530e7cfc34ae2e",1,4,"Female","Low","63c32f671ec650018875f3ee",5,5,"Male","High","6563f79828c4121b6401e2e0",4,4,"Female","Low","656b7888c053d63a280abc18",1,4,"Female","Low","5c3c7913b4f22c0001a0809c",5,4,"Male","High","628f9b391ab8b87c64643248",8,7,"Male","High","5fc6e3a0040c3f0e7cb45c8a",9,7,"Female","Low"
"70","R_2zwOv9hUqkfw2uV","5f29aed2c46fc6118f5980c3","None",1,0,0,1,0,0,1,0,1,0,126,43,"Female","White or Caucasian","Bachelor’s degree","608437f0b139060610c9f0c1",4,5,"Female","High","5fc5ab0e7bad151445fc8594",3,4,"Male","High","5a6d3a19e6cc4a0001b6c47a",5,4,"Male","High","5feb8ceb559f43c870488b51",6,5,"Male","High","655f8e46111e1df6951e1ede",4,4,"Female","High","655f8e46111e1df6951e1ede",4,4,"Female","High","63d14652689d5918c3efdb81",4,5,"Male","High","646bbfb77ab727d9c05dd0da",2,4,"Female","Low","654a86d08714f739c9fcea21",3,5,"Female","Low","654cf6acd3de98547781695c",6,4,"Male","Low"
"71","R_O8BQXQ1AedOc6bv","5e56b92cde84f602ff0ae398","E",0,1,1,1,0,0,1,1,1,0,186,35,"Female","Other","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","64b3ebc9ad6778799f835dcb",3,1,"Female","High","613c03f2b2bf929a716abfa4",5,6,"Male","High","5eb5f6d5e38e9f4e6c8dde3f",2,7,"Female","Low","654e434ae05e35d574cecf05",5,6,"Female","High","65465016367e03dfea318b6a",4,3,"Male","High","656766dc27c035c9ac54f90d",3,3,"Female","High","65218b754dddc1ca107dd9c2",4,6,"Female","High","63614899ad49a91f1ef09067",9,7,"Male","Low","63cac85f8519383ef0422593",5,6,"Male","Low","5eceed79840590300f53fa51",5,1,"Male","High"
"72","R_bEHJoTgL6T2Wxvb","5b21b49fa0527a00019d370b","None",1,0,1,1,0,0,0,1,0,0,21,37,"Male","White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","6517d7cba42b62b2aef0c44a",5,8,"Male","Low","5ffa5b733bd20c42d0b40b87",7,6,"Male","High","5d74001d391b6600175f433b",5,8,"Female","Low","606a27ecc448bcda408cee13",9,8,"Female","Low","5f8d17ad018e591938a0b0bf",3,2,"Female","Low","653152792d528bf6b55c4448",6,2,"Male","High","654057a9a3cec121cea7c99b",4,2,"Female","High","655f5dd0eb19818ca157ad77",8,8,"Male","High","6439db560a5e06fd3451c47c",3,2,"Male","Low","63936bad01efa1e55f6e149d",2,6,"Female","High"
"73","R_1O0B83jUa9ExXfr","55a7f195fdf99b7508d7d886","None",0,1,1,0,0,0,1,1,0,0,177,35,"Female","White or Caucasian","Bachelor’s degree","5dbaded2af6b8e0e8c3632ed",4,4,"Male","High","654e801d14df9acd084196c2",6,6,"Female","High","63e51bdade16b861346088b4",6,7,"Male","Low","5dcf4136cf8e7e086ea019e4",4,4,"Female","High","64776e3beba1085215214ec0",3,3,"Female","Low","63d68e4f60c155f4f1fd9681",4,4,"Male","High","655e0ca502b090d564843968",7,7,"Female","Low","5ee00ba7431cdf357dca02ab",5,6,"Male","High","652d90890703a9b33b854bb3",3,3,"Male","Low","655f8e46111e1df6951e1ede",4,4,"Female","High"
