"","Target","Advice","Performance","Guess","Gender","Treatment","Condition","GiverID","ExpectedBonus"
"256","5d93aeb1cec22300195493fc",0,2,0,"Female","High","None","65601a06096ae7651d08a6f1",0.165
"257","5d74001d391b6600175f433b",1,8,5,"Female","Low","None","65601a06096ae7651d08a6f1",0.35
"258","616da8d2898bf561b8c61a05",1,7,4,"Male","Low","None","65601a06096ae7651d08a6f1",0.3
"259","6330f30b973410dadd20eb64",1,10,8,"Female","High","None","65601a06096ae7651d08a6f1",0.5
"260","656e09b763f76df09ba6f8d8",0,5,5,"Female","Low","None","65601a06096ae7651d08a6f1",0.3
"261","62a15df1dd6fa394ea04f063",1,8,7,"Male","Low","None","5fa1cbe10caca43441fa82b4",0.35
"262","623a18947a1aec6e46030be1",0,3,3,"Male","High","None","5fa1cbe10caca43441fa82b4",0.3
"263","640e2d45fd23f3fafe92d6d4",0,6,6,"Male","High","None","5fa1cbe10caca43441fa82b4",0.3
"264","606a27ecc448bcda408cee13",1,8,9,"Female","Low","None","5fa1cbe10caca43441fa82b4",0.35
"265","5e1fc8d45427912f6143b012",0,4,5,"Female","High","None","5fa1cbe10caca43441fa82b4",0.3
"266","6411493f08fd400dc0d5eacc",0,0,4,"Male","High","None","5fa1cbe10caca43441fa82b4",0.015
"267","5e42f74f5b772a18434cabf7",0,0,0,"Female","Low","None","5fa1cbe10caca43441fa82b4",0.015
"268","5c3c4726e8da5300012422c1",0,6,6,"Female","Low","None","5fa1cbe10caca43441fa82b4",0.3
"269","5d701566b1a79d00165c65ae",0,3,4,"Female","High","None","5fa1cbe10caca43441fa82b4",0.3
"270","5f202731ebb8a92abf3b7268",0,4,3,"Male","Low","None","5fa1cbe10caca43441fa82b4",0.3
"271","628f700669d5f6e4e33c8d8e",0,3,3,"Male","Low","E","60fd60e7587e4f2e860338b4",0.3
"272","612039d9400fae9545b3c5a8",0,5,5,"Male","High","E","60fd60e7587e4f2e860338b4",0.3
"273","649609322cee8b311a1c3f0f",1,6,7,"Male","Low","E","60fd60e7587e4f2e860338b4",0.25
"274","63b82398bbe6a599972413ad",0,6,4,"Female","Low","E","60fd60e7587e4f2e860338b4",0.3
"275","5f456942485340144549178e",0,3,4,"Female","High","E","60fd60e7587e4f2e860338b4",0.3
"276","6297b5dba0b83527c9907832",0,4,2,"Male","High","E","60fd60e7587e4f2e860338b4",0.3
"277","5c58fdd6fa9e940001080c18",0,3,4,"Female","High","E","60fd60e7587e4f2e860338b4",0.3
"278","651c4484ba17050f6b716614",0,3,2,"Male","High","E","60fd60e7587e4f2e860338b4",0.3
"279","5e1fc8d45427912f6143b012",0,4,5,"Female","High","E","60fd60e7587e4f2e860338b4",0.3
"280","6529923d4225b2dddfa8f4ea",0,5,4,"Female","High","E","60fd60e7587e4f2e860338b4",0.3
"281","63175d865ac96b0149de8ad6",1,8,5,"Male","High","E","65007a0f1351b46827eb74bf",0.35
"282","59baa339ab8d830001fe56f5",0,4,2,"Male","Low","E","65007a0f1351b46827eb74bf",0.3
"283","59baa339ab8d830001fe56f5",0,4,2,"Male","Low","E","65007a0f1351b46827eb74bf",0.3
"284","653555db179dc4e859ef43fb",0,4,3,"Female","Low","E","65007a0f1351b46827eb74bf",0.3
"285","652d7b1e3b3bbcbeecac8e1b",1,7,5,"Female","High","E","65007a0f1351b46827eb74bf",0.3
"286","5b15d20c444cef0001cb1153",0,3,3,"Male","High","E","65007a0f1351b46827eb74bf",0.3
"287","632b947efa9da6a9bde31f94",1,7,8,"Male","High","E","65007a0f1351b46827eb74bf",0.3
"288","646792a49a85f35e7a7f5169",0,4,1,"Female","High","E","65007a0f1351b46827eb74bf",0.3
"289","5de7d10810088f749c347bb6",0,3,3,"Female","High","E","65007a0f1351b46827eb74bf",0.3
"290","60fdf01326f76cc0c5be3d2f",1,8,10,"Female","High","E","65007a0f1351b46827eb74bf",0.35
"291","65086c7f03eb48d5537d2e17",0,6,3,"Female","Low","E","5ef0fb1446d50e6bd601c322",0.3
"292","604eb32b7405f25e90f5acce",1,9,8,"Male","High","E","5ef0fb1446d50e6bd601c322",0.475
"293","65411a1f6893f5f140066412",1,9,5,"Female","Low","E","5ef0fb1446d50e6bd601c322",0.475
"294","656330bce859fe9d4d59f7cd",0,0,2,"Male","High","E","5ef0fb1446d50e6bd601c322",0.015
"295","64401360c45f52531fde4aa6",0,6,4,"Male","High","E","5ef0fb1446d50e6bd601c322",0.3
"296","6402682f1a17d6c87f4f3a89",0,4,4,"Male","High","E","5ef0fb1446d50e6bd601c322",0.3
"297","654e801d14df9acd084196c2",0,6,6,"Female","High","E","5ef0fb1446d50e6bd601c322",0.3
"298","5bf349126f97050001e6a6e6",0,0,2,"Female","Low","E","5ef0fb1446d50e6bd601c322",0.015
"299","63ea4471a837335f74ef0f68",0,6,6,"Male","High","E","5ef0fb1446d50e6bd601c322",0.3
"300","656624b0ff00776d2d29d4b5",0,4,3,"Female","Low","E","5ef0fb1446d50e6bd601c322",0.3
"301","5e06ecd524f9390991997bb7",0,3,3,"Female","High","None","5f53fbbab9922d75c72061d8",0.3
"302","65628f277bcd810f66b36764",0,3,4,"Female","High","None","5f53fbbab9922d75c72061d8",0.3
"303","652c3670904dda2e0f2f5800",0,3,5,"Male","High","None","5f53fbbab9922d75c72061d8",0.3
"304","6542a02ba1eaef6a2d4f05c9",1,8,8,"Male","High","None","5f53fbbab9922d75c72061d8",0.35
"305","62c2f70f10a2a5cf48c9ab2f",1,7,7,"Male","High","None","5f53fbbab9922d75c72061d8",0.3
"306","64509bfcd8d8b7e61f801e95",0,1,3,"Female","Low","None","5f53fbbab9922d75c72061d8",0.12
"307","5c1980c24a03080001139d5a",0,1,2,"Male","Low","None","5f53fbbab9922d75c72061d8",0.12
"308","6466a87b80cdf3d7f07c1e96",1,8,7,"Female","High","None","5f53fbbab9922d75c72061d8",0.35
"309","5eb5f6d5e38e9f4e6c8dde3f",1,7,2,"Female","Low","None","5f53fbbab9922d75c72061d8",0.3
"310","65620162ac816ef126ac0ecb",0,3,6,"Male","High","None","5f53fbbab9922d75c72061d8",0.3
"311","5dcf4136cf8e7e086ea019e4",0,4,4,"Female","High","E","644012ec492a135783236412",0.3
"312","63368a7379eb43fa2105d971",0,4,6,"Male","High","E","644012ec492a135783236412",0.3
"313","6562565a6752019f98cf5c76",0,4,3,"Female","Low","E","644012ec492a135783236412",0.3
"314","65649e26fc062fd174f780eb",0,5,5,"Female","High","E","644012ec492a135783236412",0.3
"315","654c7305aba05b86538b72be",0,5,5,"Male","Low","E","644012ec492a135783236412",0.3
"316","62961bfdbe5f238d3225db72",0,2,2,"Female","Low","E","644012ec492a135783236412",0.165
"317","5e3adfc595ff562fbdd130fa",0,2,2,"Male","Low","E","644012ec492a135783236412",0.165
"318","5f63d462fb4c4713b69d4bb7",1,5,2,"Male","Low","E","644012ec492a135783236412",0.15
"319","609449f609ad18c98dba5787",1,5,2,"Female","Low","E","644012ec492a135783236412",0.15
"320","5f0c98239c6dab0fadfee6de",0,4,5,"Male","High","E","644012ec492a135783236412",0.3
"321","646d3710dea5554a4b83d2a2",1,7,10,"Male","High","None","60e9fd8a2f52070be49cf317",0.3
"322","654b9e50dc38506c10831a0b",0,6,7,"Male","High","None","60e9fd8a2f52070be49cf317",0.3
"323","609449f609ad18c98dba5787",0,5,2,"Female","Low","None","60e9fd8a2f52070be49cf317",0.3
"324","65329f9f32a6d18b78fea874",0,5,6,"Male","Low","None","60e9fd8a2f52070be49cf317",0.3
"325","6550db1f1f5362bee121a572",0,5,6,"Male","Low","None","60e9fd8a2f52070be49cf317",0.3
"326","655e0bb280cc9051e9e53b34",0,5,7,"Female","High","None","60e9fd8a2f52070be49cf317",0.3
"327","5ee1be444c9d75206ce5aa92",0,5,5,"Male","Low","None","60e9fd8a2f52070be49cf317",0.3
"328","636148a83d7a7c349bb08436",0,5,1,"Female","Low","None","60e9fd8a2f52070be49cf317",0.3
"329","5d83c1e911cb3a0001570ea4",1,6,5,"Female","High","None","60e9fd8a2f52070be49cf317",0.25
"330","655b6d4f57ae1636c0b4f647",1,7,8,"Female","High","None","60e9fd8a2f52070be49cf317",0.3
"331","65218b754dddc1ca107dd9c2",1,6,4,"Female","High","None","5af493961b55800001f494c6",0.25
"332","656766dc27c035c9ac54f90d",0,3,3,"Female","High","None","5af493961b55800001f494c6",0.3
"333","5eceed79840590300f53fa51",0,1,5,"Male","High","None","5af493961b55800001f494c6",0.12
"334","63cac85f8519383ef0422593",1,6,5,"Male","Low","None","5af493961b55800001f494c6",0.25
"335","64b3ebc9ad6778799f835dcb",0,1,3,"Female","High","None","5af493961b55800001f494c6",0.12
"336","63614899ad49a91f1ef09067",1,7,9,"Male","Low","None","5af493961b55800001f494c6",0.3
"337","65465016367e03dfea318b6a",0,3,4,"Male","High","None","5af493961b55800001f494c6",0.3
"338","5eb5f6d5e38e9f4e6c8dde3f",1,7,2,"Female","Low","None","5af493961b55800001f494c6",0.3
"339","654e434ae05e35d574cecf05",1,6,5,"Female","High","None","5af493961b55800001f494c6",0.25
"340","613c03f2b2bf929a716abfa4",1,6,5,"Male","High","None","5af493961b55800001f494c6",0.25
"341","656e0d693b15a086ffcd4148",0,3,3,"Female","Low","E","5da812b2e627d7001017ae7d",0.3
"342","5d42486206811e001ada5b4b",0,3,4,"Male","High","E","5da812b2e627d7001017ae7d",0.3
"343","65623a563d9d8a788f63db01",0,3,1,"Female","Low","E","5da812b2e627d7001017ae7d",0.3
"344","6287d1278f5285de4c237d50",0,4,3,"Male","Low","E","5da812b2e627d7001017ae7d",0.3
"345","5eae0bd65d29984c458e6b50",1,6,2,"Female","Low","E","5da812b2e627d7001017ae7d",0.25
"346","6562565a6752019f98cf5c76",0,4,3,"Female","Low","E","5da812b2e627d7001017ae7d",0.3
"347","63d6f2705562fd353b7948dc",0,3,3,"Male","Low","E","5da812b2e627d7001017ae7d",0.3
"348","63d15e1be853005ff591b935",1,6,5,"Male","High","E","5da812b2e627d7001017ae7d",0.25
"349","6478e9af7d038af16d294843",1,4,5,"Female","High","E","5da812b2e627d7001017ae7d",0
"350","5dbaded2af6b8e0e8c3632ed",1,4,4,"Male","High","E","5da812b2e627d7001017ae7d",0
"351","60bd4bfc88b646e72d772977",1,9,6,"Female","Low","None","55dc915b50a1f7001190ddb4",0.475
"352","61131eef1a6c06f4f18c8f5e",0,4,1,"Female","Low","None","55dc915b50a1f7001190ddb4",0.3
"353","654a9be87e185971ccfbe5df",0,2,1,"Female","High","None","55dc915b50a1f7001190ddb4",0.165
"354","5fd67cce91f9895969c0edee",0,2,4,"Male","Low","None","55dc915b50a1f7001190ddb4",0.165
"355","6525a87886c97615b6991402",0,4,4,"Male","High","None","55dc915b50a1f7001190ddb4",0.3
"356","637058f9e7a26c452d1cc49a",0,4,4,"Female","High","None","55dc915b50a1f7001190ddb4",0.3
"357","645179915e31c1aeb3dc8129",0,2,4,"Male","High","None","55dc915b50a1f7001190ddb4",0.165
"358","645d0cb1881552d9f9e509dc",1,9,7,"Male","High","None","55dc915b50a1f7001190ddb4",0.475
"359","5c0dbb9b9166290001253342",0,4,6,"Male","High","None","55dc915b50a1f7001190ddb4",0.3
"360","652fef7dd80b934fb2a0e4d6",0,2,1,"Female","High","None","55dc915b50a1f7001190ddb4",0.165
"361","60ff7c8f4f066ccf6fe05587",1,8,3,"Female","Low","E","5ef02a29cb94ad54375691e7",0.35
"362","55b1add5fdf99b6731f04c5a",0,3,5,"Female","High","E","5ef02a29cb94ad54375691e7",0.3
"363","633b7b6e5d73a6fb05e2e003",0,3,4,"Male","Low","E","5ef02a29cb94ad54375691e7",0.3
"364","5e46aa20caec81000b7d4f93",0,4,3,"Male","Low","E","5ef02a29cb94ad54375691e7",0.3
"365","656e1976418ca63c1a549cb3",0,4,3,"Female","Low","E","5ef02a29cb94ad54375691e7",0.3
"366","6506fb8c1609b3c2918bccb4",0,3,2,"Male","Low","E","5ef02a29cb94ad54375691e7",0.3
"367","5f6f864c7120345241397c40",0,3,6,"Male","Low","E","5ef02a29cb94ad54375691e7",0.3
"368","6276d97e209059496d37bf74",0,3,4,"Female","High","E","5ef02a29cb94ad54375691e7",0.3
"369","5e49da75ea0f3c4553a9e3b2",0,3,1,"Female","Low","E","5ef02a29cb94ad54375691e7",0.3
"370","646674819405d971b1c013b6",1,8,7,"Male","Low","E","5ef02a29cb94ad54375691e7",0.35
"371","5df967d2f6191f6e87b236e6",1,7,8,"Male","Low","None","643c5a145909cc6ac7e6d62c",0.3
"372","653efdb0f60588dbb6c205cf",0,0,5,"Male","High","None","643c5a145909cc6ac7e6d62c",0.015
"373","5bb9db4a56161d0001006da1",0,3,1,"Male","Low","None","643c5a145909cc6ac7e6d62c",0.3
"374","61356a75a26f82d5cf223390",1,7,3,"Female","High","None","643c5a145909cc6ac7e6d62c",0.3
"375","6527336a10697bd2ce775a8e",0,6,4,"Male","Low","None","643c5a145909cc6ac7e6d62c",0.3
"376","653e815427effbcf60fd50e5",0,1,3,"Male","High","None","643c5a145909cc6ac7e6d62c",0.12
"377","656e0d693b15a086ffcd4148",0,3,3,"Female","Low","None","643c5a145909cc6ac7e6d62c",0.3
"378","643edc41faeb4233074d9fce",0,1,2,"Female","High","None","643c5a145909cc6ac7e6d62c",0.12
"379","63a49d5bb18f18863fe82dae",0,0,2,"Female","High","None","643c5a145909cc6ac7e6d62c",0.015
"380","5c3c4726e8da5300012422c1",0,6,6,"Female","Low","None","643c5a145909cc6ac7e6d62c",0.3
"381","656e09b763f76df09ba6f8d8",0,5,5,"Female","Low","None","6295343558bd17d19b11684d",0.3
"382","615dbec57d764bf5ab0a56e5",1,7,7,"Female","Low","None","6295343558bd17d19b11684d",0.3
"383","6526ba5706ea8e4e5cafde48",1,8,3,"Male","Low","None","6295343558bd17d19b11684d",0.35
"384","654057a9a3cec121cea7c99b",0,2,4,"Female","High","None","6295343558bd17d19b11684d",0.165
"385","6404132ea192589b51692c4a",1,8,7,"Female","High","None","6295343558bd17d19b11684d",0.35
"386","656cb657db298e7230d7cba8",0,4,3,"Female","Low","None","6295343558bd17d19b11684d",0.3
"387","64ef5620f0a6cf6a9568a4b4",0,5,4,"Male","High","None","6295343558bd17d19b11684d",0.3
"388","62fba37f3560a85b4eb94aac",0,2,1,"Male","Low","None","6295343558bd17d19b11684d",0.165
"389","60e36e6ecb9f00e7b4dab92e",0,4,2,"Male","Low","None","6295343558bd17d19b11684d",0.3
"390","5df967d2f6191f6e87b236e6",1,7,8,"Male","Low","None","6295343558bd17d19b11684d",0.3
"391","654371f34cabd62e8649aedd",1,9,7,"Female","High","None","5c65c3e3cd3764000144a322",0.475
"392","647e0f22b1d466181ae694c4",1,7,5,"Female","Low","None","5c65c3e3cd3764000144a322",0.3
"393","65486ad91a5493d24f94d4d1",0,6,7,"Male","High","None","5c65c3e3cd3764000144a322",0.3
"394","5d1283351716480017019be7",0,6,5,"Female","Low","None","5c65c3e3cd3764000144a322",0.3
"395","5d93aeb1cec22300195493fc",0,2,0,"Female","High","None","5c65c3e3cd3764000144a322",0.165
"396","63fa2f029381a13d9f2a36a8",0,4,1,"Female","Low","None","5c65c3e3cd3764000144a322",0.3
"397","5fc3d41149c0c8728f07b95b",1,9,9,"Male","High","None","5c65c3e3cd3764000144a322",0.475
"398","62ed458d61ebd1930833e95a",0,2,2,"Male","High","None","5c65c3e3cd3764000144a322",0.165
"399","612547f89bad5437aaecfa66",1,7,7,"Male","High","None","5c65c3e3cd3764000144a322",0.3
"400","6287d1278f5285de4c237d50",0,4,3,"Male","Low","None","5c65c3e3cd3764000144a322",0.3
"401","5fd67cce91f9895969c0edee",0,2,4,"Male","Low","E","592f09f14217c40001a76e8e",0.165
"402","61131eef1a6c06f4f18c8f5e",0,4,1,"Female","Low","E","592f09f14217c40001a76e8e",0.3
"403","60bd4bfc88b646e72d772977",1,9,6,"Female","Low","E","592f09f14217c40001a76e8e",0.475
"404","645d0cb1881552d9f9e509dc",1,9,7,"Male","High","E","592f09f14217c40001a76e8e",0.475
"405","6525a87886c97615b6991402",0,4,4,"Male","High","E","592f09f14217c40001a76e8e",0.3
"406","652fef7dd80b934fb2a0e4d6",0,2,1,"Female","High","E","592f09f14217c40001a76e8e",0.165
"407","637058f9e7a26c452d1cc49a",0,4,4,"Female","High","E","592f09f14217c40001a76e8e",0.3
"408","654a9be87e185971ccfbe5df",0,2,1,"Female","High","E","592f09f14217c40001a76e8e",0.165
"409","5c0dbb9b9166290001253342",0,4,6,"Male","High","E","592f09f14217c40001a76e8e",0.3
"410","645179915e31c1aeb3dc8129",0,2,4,"Male","High","E","592f09f14217c40001a76e8e",0.165
"411","5c23c03889f035000173d7d7",0,4,4,"Female","High","E","5acd612efa3b4e000173d769",0.3
"412","5de7f88b762dc2775b2265b8",0,4,4,"Male","High","E","5acd612efa3b4e000173d769",0.3
"413","63d86d675509ff61463bddcd",1,4,2,"Female","High","E","5acd612efa3b4e000173d769",0
"414","642f3188cc01a6b87e28a081",1,6,4,"Male","High","E","5acd612efa3b4e000173d769",0.25
"415","5c3c4726e8da5300012422c1",1,6,6,"Female","Low","E","5acd612efa3b4e000173d769",0.25
"416","65627c72163e4c5a24c985fc",1,7,6,"Male","Low","E","5acd612efa3b4e000173d769",0.3
"417","63f779f8e3d660cb75774fe8",0,2,4,"Male","High","E","5acd612efa3b4e000173d769",0.165
"418","6287d1278f5285de4c237d50",0,4,3,"Male","Low","E","5acd612efa3b4e000173d769",0.3
"419","5ffd055afa9eac21f6e8bc6f",0,2,1,"Female","Low","E","5acd612efa3b4e000173d769",0.165
"420","5bbf523d83f9790001ce549a",1,7,4,"Female","High","E","5acd612efa3b4e000173d769",0.3
"421","6466a87b80cdf3d7f07c1e96",1,8,7,"Female","High","E","656e8c0935854adf1b4ccce4",0.35
"422","645ff03216381bea1acfcc03",0,5,3,"Female","Low","E","656e8c0935854adf1b4ccce4",0.3
"423","604eb32b7405f25e90f5acce",1,9,8,"Male","High","E","656e8c0935854adf1b4ccce4",0.475
"424","636148a83d7a7c349bb08436",0,5,1,"Female","Low","E","656e8c0935854adf1b4ccce4",0.3
"425","628f83dc5398c04bac86f9e6",1,8,8,"Male","High","E","656e8c0935854adf1b4ccce4",0.35
"426","654c7305aba05b86538b72be",0,5,5,"Male","Low","E","656e8c0935854adf1b4ccce4",0.3
"427","63d7fb6ee49281f6c41d6630",0,5,2,"Male","Low","E","656e8c0935854adf1b4ccce4",0.3
"428","60d3740f31606cb50e49f00c",1,8,1,"Male","Low","E","656e8c0935854adf1b4ccce4",0.35
"429","60bd4bfc88b646e72d772977",1,9,6,"Female","Low","E","656e8c0935854adf1b4ccce4",0.475
"430","651adee4c39c1b8ccfd30c2c",1,8,4,"Female","Low","E","656e8c0935854adf1b4ccce4",0.35
"431","59baa339ab8d830001fe56f5",0,4,2,"Male","Low","E","60ba2ffd080107de026041d3",0.3
"432","60fdf01326f76cc0c5be3d2f",1,8,10,"Female","High","E","60ba2ffd080107de026041d3",0.35
"433","59baa339ab8d830001fe56f5",0,4,2,"Male","Low","E","60ba2ffd080107de026041d3",0.3
"434","646792a49a85f35e7a7f5169",0,4,1,"Female","High","E","60ba2ffd080107de026041d3",0.3
"435","652d7b1e3b3bbcbeecac8e1b",0,7,5,"Female","High","E","60ba2ffd080107de026041d3",0.3
"436","5de7d10810088f749c347bb6",0,3,3,"Female","High","E","60ba2ffd080107de026041d3",0.3
"437","63175d865ac96b0149de8ad6",1,8,5,"Male","High","E","60ba2ffd080107de026041d3",0.35
"438","653555db179dc4e859ef43fb",0,4,3,"Female","Low","E","60ba2ffd080107de026041d3",0.3
"439","632b947efa9da6a9bde31f94",1,7,8,"Male","High","E","60ba2ffd080107de026041d3",0.3
"440","5b15d20c444cef0001cb1153",0,3,3,"Male","High","E","60ba2ffd080107de026041d3",0.3
"441","642f3188cc01a6b87e28a081",1,6,4,"Male","High","None","63d141339838c9335748ba70",0.25
"442","6091ab55ea2e97910519f8e7",1,5,2,"Female","High","None","63d141339838c9335748ba70",0.15
"443","652fef7dd80b934fb2a0e4d6",0,2,1,"Female","High","None","63d141339838c9335748ba70",0.165
"444","654e5bcb8cb6aeb8ca9b33a0",1,5,8,"Male","High","None","63d141339838c9335748ba70",0.15
"445","63ed2c1c840bed5a398b9e1f",0,3,4,"Male","High","None","63d141339838c9335748ba70",0.3
"446","656cdaba68b29fde6f423183",0,3,1,"Female","Low","None","63d141339838c9335748ba70",0.3
"447","630bbdba33a8711f454d81d9",0,2,1,"Male","Low","None","63d141339838c9335748ba70",0.165
"448","6554d37b930cdddd5d185854",1,5,4,"Male","High","None","63d141339838c9335748ba70",0.15
"449","6554d04c73158a94d70192dd",1,5,0,"Female","Low","None","63d141339838c9335748ba70",0.15
"450","5eae0bd65d29984c458e6b50",1,6,2,"Female","Low","None","63d141339838c9335748ba70",0.25
"451","6523fd484d1a5101f5a14ed9",0,4,3,"Male","High","E","5fc7e4142a10490c47936a64",0.3
"452","5f4d3551f958ee9c51b2d54a",0,2,0,"Female","High","E","5fc7e4142a10490c47936a64",0.165
"453","650d90ebf26334f992c31579",0,2,2,"Male","Low","E","5fc7e4142a10490c47936a64",0.165
"454","655fcf54056edf3065f74b91",1,9,6,"Female","High","E","5fc7e4142a10490c47936a64",0.475
"455","64a0240af7461068d2e1e1c0",0,4,2,"Female","Low","E","5fc7e4142a10490c47936a64",0.3
"456","5e2f5b28129198070e2996db",0,1,0,"Female","Low","E","5fc7e4142a10490c47936a64",0.12
"457","63c9fd72104f2f9bdc6b1fcc",0,1,4,"Male","High","E","5fc7e4142a10490c47936a64",0.12
"458","5f80bc44efa2c013099af460",1,9,7,"Male","Low","E","5fc7e4142a10490c47936a64",0.475
"459","64d50c4b3a44318d98f4f5b2",0,2,0,"Female","High","E","5fc7e4142a10490c47936a64",0.165
"460","5e64ef1a247a9d2561f47509",0,2,5,"Male","Low","E","5fc7e4142a10490c47936a64",0.165
"461","5fa07feab55a2a0cb4811aec",1,5,3,"Female","Low","E","6235539e17f00ae3c9756495",0.15
"462","6518cf249463264599a7918d",0,3,2,"Female","Low","E","6235539e17f00ae3c9756495",0.3
"463","643ebf44db98b64228ffb5a1",0,5,6,"Male","Low","E","6235539e17f00ae3c9756495",0.3
"464","6564cc28c3224c4a8984d793",0,2,7,"Male","Low","E","6235539e17f00ae3c9756495",0.165
"465","6394e32126ebbdc7b10c6748",0,2,2,"Male","Low","E","6235539e17f00ae3c9756495",0.165
"466","6528a168c7ede92daf23b08a",0,2,4,"Female","High","E","6235539e17f00ae3c9756495",0.165
"467","63f477547d2302b4346299f4",0,3,2,"Male","Low","E","6235539e17f00ae3c9756495",0.3
"468","60fb534aa3d839c152fa8f36",0,4,3,"Male","Low","E","6235539e17f00ae3c9756495",0.3
"469","5f4d3551f958ee9c51b2d54a",0,2,0,"Female","High","E","6235539e17f00ae3c9756495",0.165
"470","6508626da81a2fc20dd4aa54",0,4,4,"Female","Low","E","6235539e17f00ae3c9756495",0.3
"471","5995be89f9db7d0001895993",0,5,1,"Female","Low","None","6400f80179f04251a962fd22",0.3
"472","63da9470c3ccb842dd565745",0,5,5,"Male","High","None","6400f80179f04251a962fd22",0.3
"473","612547f89bad5437aaecfa66",0,7,7,"Male","High","None","6400f80179f04251a962fd22",0.3
"474","64f4ffad72a823ca4a654585",0,5,4,"Female","Low","None","6400f80179f04251a962fd22",0.3
"475","5ecaf0fa5c1f7f6599d959ff",0,5,4,"Male","Low","None","6400f80179f04251a962fd22",0.3
"476","62b146e365eca239ef0dbbfb",0,5,6,"Female","High","None","6400f80179f04251a962fd22",0.3
"477","656374c13999ef1271a18b02",0,5,5,"Female","High","None","6400f80179f04251a962fd22",0.3
"478","5feb8ceb559f43c870488b51",0,5,6,"Male","High","None","6400f80179f04251a962fd22",0.3
"479","6553a1d1ca63d5c0ea71a758",0,7,5,"Female","High","None","6400f80179f04251a962fd22",0.3
"480","652c821a3d99a68b56fe9bcb",0,5,5,"Male","High","None","6400f80179f04251a962fd22",0.3
"481","62c2f70f10a2a5cf48c9ab2f",1,7,7,"Male","High","None","5c40134b1580e900012320ab",0.3
"482","5c1980c24a03080001139d5a",0,1,2,"Male","Low","None","5c40134b1580e900012320ab",0.12
"483","64509bfcd8d8b7e61f801e95",0,1,3,"Female","Low","None","5c40134b1580e900012320ab",0.12
"484","65628f277bcd810f66b36764",0,3,4,"Female","High","None","5c40134b1580e900012320ab",0.3
"485","65620162ac816ef126ac0ecb",0,3,6,"Male","High","None","5c40134b1580e900012320ab",0.3
"486","6542a02ba1eaef6a2d4f05c9",1,8,8,"Male","High","None","5c40134b1580e900012320ab",0.35
"487","652c3670904dda2e0f2f5800",0,3,5,"Male","High","None","5c40134b1580e900012320ab",0.3
"488","6466a87b80cdf3d7f07c1e96",1,8,7,"Female","High","None","5c40134b1580e900012320ab",0.35
"489","5eb5f6d5e38e9f4e6c8dde3f",1,7,2,"Female","Low","None","5c40134b1580e900012320ab",0.3
"490","5e06ecd524f9390991997bb7",0,3,3,"Female","High","None","5c40134b1580e900012320ab",0.3
"491","5c58fdd6fa9e940001080c18",0,3,4,"Female","High","None","602aaba2c2eb7c106100e516",0.3
"492","6159d4026fd4e22c9f1179c1",0,3,2,"Female","Low","None","602aaba2c2eb7c106100e516",0.3
"493","5623f6afed6e5a000bc7f219",0,2,2,"Male","Low","None","602aaba2c2eb7c106100e516",0.165
"494","5fb33154a2f41ea504c25dcf",0,3,2,"Male","Low","None","602aaba2c2eb7c106100e516",0.3
"495","562e4469733ea00005163785",0,6,5,"Male","High","None","602aaba2c2eb7c106100e516",0.3
"496","653e815427effbcf60fd50e5",0,1,3,"Male","High","None","602aaba2c2eb7c106100e516",0.12
"497","6134d8a566bc3dffe880e879",0,1,2,"Female","High","None","602aaba2c2eb7c106100e516",0.12
