StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,QID1213411184,QID24_1,age,gender,ethnicity,education,ranking_1,ranking_2,ranking_3,ranking_4,ranking_5,ranking_6,ranking_7,ranking_8,ranking_9,ranking_10,1_advice,2_advice,3_advice,4_advice,5_advice,6_advice,7_advice,8_advice,9_advice,10_advice,comments,PROLIFIC_PID,Condition,groupnr,url.0.URL,url.1.URL,url.2.URL,url.3.URL,url.4.URL,url.5.URL,url.6.URL,url.7.URL,url.8.URL,url.9.URL
2023-05-01 08:34:20,2023-05-01 08:35:46,IP Address,173.216.10.254,100,85,True,2023-05-01 08:35:47,R_2y7QqqtlP6TA5eg,,,,,34.9464,-92.0322,anonymous,EN,I agree to participate.,5a381de00006450001bf2691,34,Male,White or Caucasian,"Some college, but no degree",3,2,7,9,6,8,5,1,10,4,,,8th rank,,,,,,,,,5a381de00006450001bf2691,Accurate,7,https://files.dhagmann.com/qualtrics/selfies/F_3fSOlW9p8N8ewto.png,https://files.dhagmann.com/qualtrics/selfies/F_3iL4KwJpeNyIPJ6.png,https://files.dhagmann.com/qualtrics/selfies/F_3luxiABX8flWKck.png,https://files.dhagmann.com/qualtrics/selfies/F_3q8ndAoNJ0R4Wbo.png,https://files.dhagmann.com/qualtrics/selfies/F_3n9mtYUejGwTCKm.png,https://files.dhagmann.com/qualtrics/selfies/F_3rNwdLykFI43rWW.png,https://files.dhagmann.com/qualtrics/selfies/F_3kiaDZn4cpU5p72.png,https://files.dhagmann.com/qualtrics/selfies/F_3lxitubjKJvf8Yz.png,https://files.dhagmann.com/qualtrics/selfies/F_3nd3SeNdJ4L8Bt8.png,https://files.dhagmann.com/qualtrics/selfies/F_3Rmdi1Wk3hFqlXN.png
2023-05-01 08:30:08,2023-05-01 08:35:56,IP Address,71.209.222.97,100,348,True,2023-05-01 08:35:57,R_3QqKdJWM6K6iWJz,,,,,33.5038,-112.0253,anonymous,EN,I agree to participate.,63f793ffba7e890a6efd936e,32,Male,White or Caucasian,"Some college, but no degree",1,8,3,5,10,4,9,2,6,7,,,,,,,,,,7th rank,"Felt kind of bad ranking people lol. I find personality to be a big factor in attractiveness. ",63f793ffba7e890a6efd936e,Accurate,8,https://files.dhagmann.com/qualtrics/selfies/F_AczV8tMxnVgiQh3.png,https://files.dhagmann.com/qualtrics/selfies/F_AjkW0hNtl913rz3.png,https://files.dhagmann.com/qualtrics/selfies/F_RdYd39PfJo9Hdq9.png,https://files.dhagmann.com/qualtrics/selfies/F_BDFXHQ0dXTUXbq1.png,https://files.dhagmann.com/qualtrics/selfies/F_BFLcss9x2Tvi9IR.png,https://files.dhagmann.com/qualtrics/selfies/F_BET7hov8aDkiZOx.png,https://files.dhagmann.com/qualtrics/selfies/F_9Ks7ILke9fUQs7v.png,https://files.dhagmann.com/qualtrics/selfies/F_8j4noxw04iQGn61.png,https://files.dhagmann.com/qualtrics/selfies/F_9BQ4IXgnLqB3oRj.png,https://files.dhagmann.com/qualtrics/selfies/F_AATGqTnExreKRi1.png
2023-05-01 08:32:50,2023-05-01 08:36:12,IP Address,73.42.160.89,100,201,True,2023-05-01 08:36:12,R_2w0LK9wUzmVxYgW,,,,,47.6131,-122.2053,anonymous,EN,I agree to participate.,6310f7cc10a0cd8f6156091f,51,Male,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",2,7,6,8,5,9,1,10,3,4,,7th rank,,,,,,,,,,6310f7cc10a0cd8f6156091f,Accurate,5,https://files.dhagmann.com/qualtrics/selfies/F_32UQWIzcYNUchmQ.png,https://files.dhagmann.com/qualtrics/selfies/F_2zUPd9YuIKJ6mHG.png,https://files.dhagmann.com/qualtrics/selfies/F_2zNmLuwPqX4SYJF.png,https://files.dhagmann.com/qualtrics/selfies/F_31vFp1Dx1utyFVT.png,https://files.dhagmann.com/qualtrics/selfies/F_2sbByozzEoFAlYg.png,https://files.dhagmann.com/qualtrics/selfies/F_31LNY1ZNgOPHAhT.png,https://files.dhagmann.com/qualtrics/selfies/F_2zRRqU6SHcUFaBd.png,https://files.dhagmann.com/qualtrics/selfies/F_2rqZtB48z8BNpCM.png,https://files.dhagmann.com/qualtrics/selfies/F_2ty4iYYcHhxBDCO.png,https://files.dhagmann.com/qualtrics/selfies/F_30db916mTyjk39D.png
2023-05-01 08:32:55,2023-05-01 08:36:17,IP Address,24.175.68.34,100,202,True,2023-05-01 08:36:18,R_21bNUAr2MpwgWnI,,,,,32.8545,-96.5991,anonymous,EN,I agree to participate.,5c5c75fa1bca630001ea772b,27,Male,White or Caucasian,High school diploma or GED,2,4,7,9,10,8,6,1,5,3,,,5th rank,,,,,,,,,5c5c75fa1bca630001ea772b,Likable,4,https://files.dhagmann.com/qualtrics/selfies/F_2b1WvETvZdlBk9L.png,https://files.dhagmann.com/qualtrics/selfies/F_2aWUU2D0gW9Dtt0.png,https://files.dhagmann.com/qualtrics/selfies/F_2X0AtHS0T9w4W6p.png,https://files.dhagmann.com/qualtrics/selfies/F_2qat8eEGitOzdNk.png,https://files.dhagmann.com/qualtrics/selfies/F_2WP5vO5hQ8fqX32.png,https://files.dhagmann.com/qualtrics/selfies/F_2bObhWVEeUX95rB.png,https://files.dhagmann.com/qualtrics/selfies/F_2fkbeyEnBnr5OvX.png,https://files.dhagmann.com/qualtrics/selfies/F_2qDb7rlgGSBrGaB.png,https://files.dhagmann.com/qualtrics/selfies/F_2pVo0aEud3wtOS8.png,https://files.dhagmann.com/qualtrics/selfies/F_2cqQJAkDBvFa7xu.png
2023-05-01 08:30:29,2023-05-01 08:36:21,IP Address,104.136.96.120,100,352,True,2023-05-01 08:36:22,R_10v0kWB13cH3Z5x,,,,,28.1885,-81.2695,anonymous,EN,I agree to participate.,6364117dc9a1a3500a624601,34,Male,White or Caucasian,"Some college, but no degree",4,1,5,8,7,3,2,6,10,9,,,,,7th rank,,,,,,"The 1-10 scale might be confusing for some, because when I first saw it, I thought it was going to be ranking the most attractive as a 10(like how most guys rate women, and we say a 7 is average etc), so I think that might confuse some guys thinking a 10 is the most attractive. Hopefully everyone read that 1 was most attractive and to rank accordingly. ",6364117dc9a1a3500a624601,Accurate,2,https://files.dhagmann.com/qualtrics/selfies/F_1pMyxId534OOBIU.png,https://files.dhagmann.com/qualtrics/selfies/F_1mrqtqp6pXX5bRw.png,https://files.dhagmann.com/qualtrics/selfies/F_1cSL5Dlk3so8Qbs.png,https://files.dhagmann.com/qualtrics/selfies/F_1dh5rEyzeewfHUq.png,https://files.dhagmann.com/qualtrics/selfies/F_22PRBS7sAKesi1e.png,https://files.dhagmann.com/qualtrics/selfies/F_1l4RdX9meeYIQHv.png,https://files.dhagmann.com/qualtrics/selfies/F_1gcqHGx99dsU613.png,https://files.dhagmann.com/qualtrics/selfies/F_216tuE7djcP5pdf.png,https://files.dhagmann.com/qualtrics/selfies/F_1l45HlWyABVMmUO.png,https://files.dhagmann.com/qualtrics/selfies/F_1rcuPXlQG7SB8fx.png
2023-05-01 08:34:39,2023-05-01 08:36:30,IP Address,107.11.38.6,100,110,True,2023-05-01 08:36:31,R_1F3uke1oOXlx3eS,,,,,40.1873,-82.9899,anonymous,EN,I agree to participate.,60ba46dc6d46a68f1c0bc952,57,Male,White or Caucasian,Bachelor’s degree,3,8,4,9,10,2,5,7,6,1,,,,,,,,3rd rank,,,,60ba46dc6d46a68f1c0bc952,Likable,4,https://files.dhagmann.com/qualtrics/selfies/F_2pVo0aEud3wtOS8.png,https://files.dhagmann.com/qualtrics/selfies/F_2X0AtHS0T9w4W6p.png,https://files.dhagmann.com/qualtrics/selfies/F_2qDb7rlgGSBrGaB.png,https://files.dhagmann.com/qualtrics/selfies/F_2cqQJAkDBvFa7xu.png,https://files.dhagmann.com/qualtrics/selfies/F_2WP5vO5hQ8fqX32.png,https://files.dhagmann.com/qualtrics/selfies/F_2bObhWVEeUX95rB.png,https://files.dhagmann.com/qualtrics/selfies/F_2fkbeyEnBnr5OvX.png,https://files.dhagmann.com/qualtrics/selfies/F_2qat8eEGitOzdNk.png,https://files.dhagmann.com/qualtrics/selfies/F_2aWUU2D0gW9Dtt0.png,https://files.dhagmann.com/qualtrics/selfies/F_2b1WvETvZdlBk9L.png
2023-05-01 08:33:23,2023-05-01 08:36:31,IP Address,216.206.129.28,100,188,True,2023-05-01 08:36:32,R_1OVSrt6pS861P03,,,,,36.8633,-87.4848,anonymous,EN,I agree to participate.,5ddd2a4459b1b0c7509c7a47,47,Male,White or Caucasian,High school diploma or GED,1,9,7,8,3,6,4,2,10,5,,,7th rank,,,,,,,,,5ddd2a4459b1b0c7509c7a47,Accurate,4,https://files.dhagmann.com/qualtrics/selfies/F_2b1WvETvZdlBk9L.png,https://files.dhagmann.com/qualtrics/selfies/F_2pVo0aEud3wtOS8.png,https://files.dhagmann.com/qualtrics/selfies/F_2cqQJAkDBvFa7xu.png,https://files.dhagmann.com/qualtrics/selfies/F_2qat8eEGitOzdNk.png,https://files.dhagmann.com/qualtrics/selfies/F_2aWUU2D0gW9Dtt0.png,https://files.dhagmann.com/qualtrics/selfies/F_2fkbeyEnBnr5OvX.png,https://files.dhagmann.com/qualtrics/selfies/F_2bObhWVEeUX95rB.png,https://files.dhagmann.com/qualtrics/selfies/F_2qDb7rlgGSBrGaB.png,https://files.dhagmann.com/qualtrics/selfies/F_2X0AtHS0T9w4W6p.png,https://files.dhagmann.com/qualtrics/selfies/F_2WP5vO5hQ8fqX32.png
2023-05-01 08:32:39,2023-05-01 08:36:34,IP Address,216.254.242.200,100,235,True,2023-05-01 08:36:35,R_3NE6t4kEXHuQ4IG,,,,,43.5229,-96.786,anonymous,EN,I agree to participate.,644e757b60476ac7d5a7717a,58,Male,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",7,9,8,2,6,10,3,4,1,5,5th rank,,,,,,,,,,,644e757b60476ac7d5a7717a,Likable,7,https://files.dhagmann.com/qualtrics/selfies/F_3rNwdLykFI43rWW.png,https://files.dhagmann.com/qualtrics/selfies/F_3luxiABX8flWKck.png,https://files.dhagmann.com/qualtrics/selfies/F_3nd3SeNdJ4L8Bt8.png,https://files.dhagmann.com/qualtrics/selfies/F_3iL4KwJpeNyIPJ6.png,https://files.dhagmann.com/qualtrics/selfies/F_3n9mtYUejGwTCKm.png,https://files.dhagmann.com/qualtrics/selfies/F_3q8ndAoNJ0R4Wbo.png,https://files.dhagmann.com/qualtrics/selfies/F_3fSOlW9p8N8ewto.png,https://files.dhagmann.com/qualtrics/selfies/F_3lxitubjKJvf8Yz.png,https://files.dhagmann.com/qualtrics/selfies/F_3Rmdi1Wk3hFqlXN.png,https://files.dhagmann.com/qualtrics/selfies/F_3kiaDZn4cpU5p72.png
2023-05-01 08:32:57,2023-05-01 08:36:35,IP Address,97.136.165.185,100,217,True,2023-05-01 08:36:36,R_bBBaHgaVTL9aDGp,,,,,38.1654,-122.2573,anonymous,EN,I agree to participate.,5e0d61d853e8464f3394f9c3,36,Male,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",4,7,9,3,8,8,2,7,2,7,,3rd rank,,,,,,4th rank,,2nd rank,,5e0d61d853e8464f3394f9c3,Likable,7,https://files.dhagmann.com/qualtrics/selfies/F_3kiaDZn4cpU5p72.png,https://files.dhagmann.com/qualtrics/selfies/F_3n9mtYUejGwTCKm.png,https://files.dhagmann.com/qualtrics/selfies/F_3q8ndAoNJ0R4Wbo.png,https://files.dhagmann.com/qualtrics/selfies/F_3Rmdi1Wk3hFqlXN.png,https://files.dhagmann.com/qualtrics/selfies/F_3rNwdLykFI43rWW.png,https://files.dhagmann.com/qualtrics/selfies/F_3nd3SeNdJ4L8Bt8.png,https://files.dhagmann.com/qualtrics/selfies/F_3iL4KwJpeNyIPJ6.png,https://files.dhagmann.com/qualtrics/selfies/F_3luxiABX8flWKck.png,https://files.dhagmann.com/qualtrics/selfies/F_3lxitubjKJvf8Yz.png,https://files.dhagmann.com/qualtrics/selfies/F_3fSOlW9p8N8ewto.png
2023-05-01 08:34:39,2023-05-01 08:36:39,IP Address,172.58.122.33,100,119,True,2023-05-01 08:36:39,R_1QEZz9lEeG0krF3,,,,,42.3088,-83.1173,anonymous,EN,I agree to participate.,5f32aab12a9f82000854c3ea,45,Male,Asian,Bachelor’s degree,4,6,1,7,8,9,3,2,10,5,,,,5th rank,,,,,,,,5f32aab12a9f82000854c3ea,Likable,7,https://files.dhagmann.com/qualtrics/selfies/F_3kiaDZn4cpU5p72.png,https://files.dhagmann.com/qualtrics/selfies/F_3rNwdLykFI43rWW.png,https://files.dhagmann.com/qualtrics/selfies/F_3lxitubjKJvf8Yz.png,https://files.dhagmann.com/qualtrics/selfies/F_3q8ndAoNJ0R4Wbo.png,https://files.dhagmann.com/qualtrics/selfies/F_3Rmdi1Wk3hFqlXN.png,https://files.dhagmann.com/qualtrics/selfies/F_3luxiABX8flWKck.png,https://files.dhagmann.com/qualtrics/selfies/F_3iL4KwJpeNyIPJ6.png,https://files.dhagmann.com/qualtrics/selfies/F_3fSOlW9p8N8ewto.png,https://files.dhagmann.com/qualtrics/selfies/F_3nd3SeNdJ4L8Bt8.png,https://files.dhagmann.com/qualtrics/selfies/F_3n9mtYUejGwTCKm.png
2023-05-01 08:31:07,2023-05-01 08:36:39,IP Address,174.204.132.190,100,331,True,2023-05-01 08:36:40,R_ufyEQwUtXw9ca3L,,,,,40.7547,-73.9614,anonymous,EN,I agree to participate.,6433027685899f1cfc35e39e,48,Female,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",3,6,4,3,2,5,2,7,5,5,,,,,,,,4th rank,,,,6433027685899f1cfc35e39e,Likable,14,https://files.dhagmann.com/qualtrics/selfies/F_25sXyX3UPSCmm26.png,https://files.dhagmann.com/qualtrics/selfies/F_2TvB6UWTDe0NVy6.png,https://files.dhagmann.com/qualtrics/selfies/F_2YEQ2B2ewOLSors.png,https://files.dhagmann.com/qualtrics/selfies/F_2DOIr8Hxz10zA5n.png,https://files.dhagmann.com/qualtrics/selfies/F_2WINUPBCKOdHz6J.png,https://files.dhagmann.com/qualtrics/selfies/F_2OUPUqsP5PYUw8t.png,https://files.dhagmann.com/qualtrics/selfies/F_2R4Vx6rPeJ8QCL6.png,https://files.dhagmann.com/qualtrics/selfies/F_2VlvJu7bcKL3C8U.png,https://files.dhagmann.com/qualtrics/selfies/F_2QxnIdBoovHjjYQ.png,https://files.dhagmann.com/qualtrics/selfies/F_2V2ckr3pz3KUvAJ.png
2023-05-01 08:34:19,2023-05-01 08:36:41,IP Address,98.60.173.128,100,141,True,2023-05-01 08:36:41,R_2TpIPBQ4kbSLmgB,,,,,35.0781,-106.6583,anonymous,EN,I agree to participate.,5dd3eaabfef7c23d3f95d252,50,Male,White or Caucasian,Bachelor’s degree,4,3,8,5,2,9,10,7,6,1,,,,,,,,7th rank,,,Thank you for any bonus I might receive!,5dd3eaabfef7c23d3f95d252,Accurate,7,https://files.dhagmann.com/qualtrics/selfies/F_3kiaDZn4cpU5p72.png,https://files.dhagmann.com/qualtrics/selfies/F_3lxitubjKJvf8Yz.png,https://files.dhagmann.com/qualtrics/selfies/F_3q8ndAoNJ0R4Wbo.png,https://files.dhagmann.com/qualtrics/selfies/F_3Rmdi1Wk3hFqlXN.png,https://files.dhagmann.com/qualtrics/selfies/F_3iL4KwJpeNyIPJ6.png,https://files.dhagmann.com/qualtrics/selfies/F_3luxiABX8flWKck.png,https://files.dhagmann.com/qualtrics/selfies/F_3rNwdLykFI43rWW.png,https://files.dhagmann.com/qualtrics/selfies/F_3nd3SeNdJ4L8Bt8.png,https://files.dhagmann.com/qualtrics/selfies/F_3n9mtYUejGwTCKm.png,https://files.dhagmann.com/qualtrics/selfies/F_3fSOlW9p8N8ewto.png
2023-05-01 08:35:33,2023-05-01 08:36:43,IP Address,24.101.0.95,100,69,True,2023-05-01 08:36:44,R_DOxm0I0Vq9CNazD,,,,,41.1389,-81.8629,anonymous,EN,I agree to participate.,6312c7a256366f293e745218,23,Male,White or Caucasian,Bachelor’s degree,5,10,5,9,7,10,10,10,9,10,,,,,4th rank,,,,,,,6312c7a256366f293e745218,Likable,9,https://files.dhagmann.com/qualtrics/selfies/F_Y084SesxxMFrK1j.png,https://files.dhagmann.com/qualtrics/selfies/F_UaS1pbP6buG9R5v.png,https://files.dhagmann.com/qualtrics/selfies/F_cGwjIv1Me8Foy6R.png,https://files.dhagmann.com/qualtrics/selfies/F_W8a4AC7Hcq5au7n.png,https://files.dhagmann.com/qualtrics/selfies/F_aWOW8dtf77NGDUR.png,https://files.dhagmann.com/qualtrics/selfies/F_djxWmICEq9IbIgF.png,https://files.dhagmann.com/qualtrics/selfies/F_Rldzxw5991JTtdL.png,https://files.dhagmann.com/qualtrics/selfies/F_cu6ncOGl0003Vdf.png,https://files.dhagmann.com/qualtrics/selfies/F_bDflVSCwQ5T32YV.png,https://files.dhagmann.com/qualtrics/selfies/F_XsKLe8K7s6v7XFL.png
2023-05-01 08:34:31,2023-05-01 08:36:47,IP Address,47.232.162.242,100,136,True,2023-05-01 08:36:48,R_DxgFs3qscYYe9Dr,,,,,34.1836,-118.2963,anonymous,EN,I agree to participate.,5b8e9747a862a6000120a050,36,Male,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",2,3,4,6,1,5,8,10,7,9,,,,,,,,,7th rank,,,5b8e9747a862a6000120a050,Accurate,4,https://files.dhagmann.com/qualtrics/selfies/F_2b1WvETvZdlBk9L.png,https://files.dhagmann.com/qualtrics/selfies/F_2fkbeyEnBnr5OvX.png,https://files.dhagmann.com/qualtrics/selfies/F_2bObhWVEeUX95rB.png,https://files.dhagmann.com/qualtrics/selfies/F_2WP5vO5hQ8fqX32.png,https://files.dhagmann.com/qualtrics/selfies/F_2qDb7rlgGSBrGaB.png,https://files.dhagmann.com/qualtrics/selfies/F_2aWUU2D0gW9Dtt0.png,https://files.dhagmann.com/qualtrics/selfies/F_2X0AtHS0T9w4W6p.png,https://files.dhagmann.com/qualtrics/selfies/F_2qat8eEGitOzdNk.png,https://files.dhagmann.com/qualtrics/selfies/F_2cqQJAkDBvFa7xu.png,https://files.dhagmann.com/qualtrics/selfies/F_2pVo0aEud3wtOS8.png
2023-05-01 08:34:47,2023-05-01 08:37:03,IP Address,174.29.33.75,100,136,True,2023-05-01 08:37:04,R_3qdEPLLqtHPcggl,,,,,39.7593,-104.9651,anonymous,EN,I agree to participate.,5ea96c3da01cad04cfea50b6,30,Female,White or Caucasian,Bachelor’s degree,5,1,6,7,4,10,8,9,2,3,,,,7th rank,,,,,,,,5ea96c3da01cad04cfea50b6,Likable,14,https://files.dhagmann.com/qualtrics/selfies/F_25sXyX3UPSCmm26.png,https://files.dhagmann.com/qualtrics/selfies/F_2TvB6UWTDe0NVy6.png,https://files.dhagmann.com/qualtrics/selfies/F_2OUPUqsP5PYUw8t.png,https://files.dhagmann.com/qualtrics/selfies/F_2VlvJu7bcKL3C8U.png,https://files.dhagmann.com/qualtrics/selfies/F_2QxnIdBoovHjjYQ.png,https://files.dhagmann.com/qualtrics/selfies/F_2YEQ2B2ewOLSors.png,https://files.dhagmann.com/qualtrics/selfies/F_2WINUPBCKOdHz6J.png,https://files.dhagmann.com/qualtrics/selfies/F_2DOIr8Hxz10zA5n.png,https://files.dhagmann.com/qualtrics/selfies/F_2R4Vx6rPeJ8QCL6.png,https://files.dhagmann.com/qualtrics/selfies/F_2V2ckr3pz3KUvAJ.png
2023-05-01 08:33:24,2023-05-01 08:37:04,IP Address,173.21.212.113,100,219,True,2023-05-01 08:37:04,R_1jrLf1jh0XkH8Pg,,,,,43.6862,-92.3681,anonymous,EN,I agree to participate.,62cef3a68ad303ac017d56a7,39,Male,White or Caucasian,Bachelor’s degree,7,1,8,6,9,3,5,2,4,10,5th rank,,,,,,,,,,,62cef3a68ad303ac017d56a7,Accurate,9,https://files.dhagmann.com/qualtrics/selfies/F_cu6ncOGl0003Vdf.png,https://files.dhagmann.com/qualtrics/selfies/F_Y084SesxxMFrK1j.png,https://files.dhagmann.com/qualtrics/selfies/F_W8a4AC7Hcq5au7n.png,https://files.dhagmann.com/qualtrics/selfies/F_djxWmICEq9IbIgF.png,https://files.dhagmann.com/qualtrics/selfies/F_UaS1pbP6buG9R5v.png,https://files.dhagmann.com/qualtrics/selfies/F_bDflVSCwQ5T32YV.png,https://files.dhagmann.com/qualtrics/selfies/F_Rldzxw5991JTtdL.png,https://files.dhagmann.com/qualtrics/selfies/F_aWOW8dtf77NGDUR.png,https://files.dhagmann.com/qualtrics/selfies/F_cGwjIv1Me8Foy6R.png,https://files.dhagmann.com/qualtrics/selfies/F_XsKLe8K7s6v7XFL.png
2023-05-01 08:34:24,2023-05-01 08:37:04,IP Address,73.41.197.225,100,160,True,2023-05-01 08:37:05,R_29yj68L2DC45j0t,,,,,37.3257,-120.4999,anonymous,EN,I agree to participate.,5a6cfad8ab58b500015f56ef,40,Male,White or Caucasian,Bachelor’s degree,1,2,4,10,7,9,5,3,6,8,,,,,3rd rank,,,,,,,5a6cfad8ab58b500015f56ef,Likable,7,https://files.dhagmann.com/qualtrics/selfies/F_3lxitubjKJvf8Yz.png,https://files.dhagmann.com/qualtrics/selfies/F_3n9mtYUejGwTCKm.png,https://files.dhagmann.com/qualtrics/selfies/F_3fSOlW9p8N8ewto.png,https://files.dhagmann.com/qualtrics/selfies/F_3nd3SeNdJ4L8Bt8.png,https://files.dhagmann.com/qualtrics/selfies/F_3rNwdLykFI43rWW.png,https://files.dhagmann.com/qualtrics/selfies/F_3q8ndAoNJ0R4Wbo.png,https://files.dhagmann.com/qualtrics/selfies/F_3Rmdi1Wk3hFqlXN.png,https://files.dhagmann.com/qualtrics/selfies/F_3iL4KwJpeNyIPJ6.png,https://files.dhagmann.com/qualtrics/selfies/F_3kiaDZn4cpU5p72.png,https://files.dhagmann.com/qualtrics/selfies/F_3luxiABX8flWKck.png
2023-05-01 08:32:47,2023-05-01 08:37:09,IP Address,162.199.57.73,100,262,True,2023-05-01 08:37:10,R_3fjjmgHWBcLgoTI,,,,,32.7441,-100.9228,anonymous,EN,I agree to participate.,60f09796c2a24694ff43f6b7,58,Female,White or Caucasian,Bachelor’s degree,2,10,9,3,7,8,1,6,5,4,,,,,7th rank,,,,,,"Thanks for the study, it was interesting!",60f09796c2a24694ff43f6b7,Accurate,19,https://files.dhagmann.com/qualtrics/selfies/F_6n8yU5rvBdx8mWJ.png,https://files.dhagmann.com/qualtrics/selfies/F_SE3qYKxgbtOGDVD.png,https://files.dhagmann.com/qualtrics/selfies/F_C2DFx7l8HSIdpMB.png,https://files.dhagmann.com/qualtrics/selfies/F_9slh31DfkNT7Oh3.png,https://files.dhagmann.com/qualtrics/selfies/F_6mRsw6XyeMbrRuh.png,https://files.dhagmann.com/qualtrics/selfies/F_Qb9ajJaV29FlfHj.png,https://files.dhagmann.com/qualtrics/selfies/F_SN1CWjSfGlcIMsV.png,https://files.dhagmann.com/qualtrics/selfies/F_DcawXnxN2Pu1s6B.png,https://files.dhagmann.com/qualtrics/selfies/F_DB2MdxBaNy36Zvb.png,https://files.dhagmann.com/qualtrics/selfies/F_DOwPkAjsVUA7pQZ.png
2023-05-01 08:33:24,2023-05-01 08:37:11,IP Address,104.1.171.52,100,227,True,2023-05-01 08:37:12,R_1mWpzWpT6FlWw4K,,,,,42.4658,-82.9459,anonymous,EN,I agree to participate.,60cbb3a438a8a5ef8d42ee21,42,Female,Black or African American,High school diploma or GED,4,9,8,6,10,1,5,3,2,7,,,,,,,,,,7th rank,,60cbb3a438a8a5ef8d42ee21,Accurate,16,https://files.dhagmann.com/qualtrics/selfies/F_3JlAQMDyJYDbkEt.png,https://files.dhagmann.com/qualtrics/selfies/F_3D2qhuNcusWIpF0.png,https://files.dhagmann.com/qualtrics/selfies/F_3ESy6vi6DegIdJX.png,https://files.dhagmann.com/qualtrics/selfies/F_3CNjf3SLA9bSheU.png,https://files.dhagmann.com/qualtrics/selfies/F_3FLJxK0EXQwispy.png,https://files.dhagmann.com/qualtrics/selfies/F_3HudzLjXZAzWqJw.png,https://files.dhagmann.com/qualtrics/selfies/F_2y0ZAHSnXimOSw1.png,https://files.dhagmann.com/qualtrics/selfies/F_3G0xHm2ntQIYLtA.png,https://files.dhagmann.com/qualtrics/selfies/F_2zAMGyWpLKzIKIZ.png,https://files.dhagmann.com/qualtrics/selfies/F_3FLPTD3bNguBklU.png
2023-05-01 08:33:00,2023-05-01 08:37:15,IP Address,184.91.127.17,100,255,True,2023-05-01 08:37:15,R_2dRwHtAKhOtxjUn,,,,,28.6524,-81.4897,anonymous,EN,I agree to participate.,5a0af6457ecfc50001be11da,44,Female,White or Caucasian,High school diploma or GED,7,4,5,6,10,3,9,1,2,8,7th rank,,,,,,,,,,,5a0af6457ecfc50001be11da,Accurate,14,https://files.dhagmann.com/qualtrics/selfies/F_2TvB6UWTDe0NVy6.png,https://files.dhagmann.com/qualtrics/selfies/F_25sXyX3UPSCmm26.png,https://files.dhagmann.com/qualtrics/selfies/F_2V2ckr3pz3KUvAJ.png,https://files.dhagmann.com/qualtrics/selfies/F_2DOIr8Hxz10zA5n.png,https://files.dhagmann.com/qualtrics/selfies/F_2R4Vx6rPeJ8QCL6.png,https://files.dhagmann.com/qualtrics/selfies/F_2VlvJu7bcKL3C8U.png,https://files.dhagmann.com/qualtrics/selfies/F_2OUPUqsP5PYUw8t.png,https://files.dhagmann.com/qualtrics/selfies/F_2YEQ2B2ewOLSors.png,https://files.dhagmann.com/qualtrics/selfies/F_2WINUPBCKOdHz6J.png,https://files.dhagmann.com/qualtrics/selfies/F_2QxnIdBoovHjjYQ.png
2023-05-01 08:35:17,2023-05-01 08:37:19,IP Address,24.45.112.172,100,121,True,2023-05-01 08:37:20,R_1N8EoAe9DEHeWh4,,,,,41.0916,-74.3719,anonymous,EN,I agree to participate.,6329bd3e699f53922a5da47c,31,Female,White or Caucasian,Bachelor’s degree,6,1,4,8,5,7,2,3,10,9,,,,,,5th rank,,,,,,6329bd3e699f53922a5da47c,Likable,15,https://files.dhagmann.com/qualtrics/selfies/F_2tm9Iv45wzDeg7l.png,https://files.dhagmann.com/qualtrics/selfies/F_2wh2IDjsftRJb8j.png,https://files.dhagmann.com/qualtrics/selfies/F_2eOQV6PXKbOAo65.png,https://files.dhagmann.com/qualtrics/selfies/F_2fy2vQzo7RiLI29.png,https://files.dhagmann.com/qualtrics/selfies/F_2ePD2jGJu5LQOIU.png,https://files.dhagmann.com/qualtrics/selfies/F_2flbSZ3386sePEL.png,https://files.dhagmann.com/qualtrics/selfies/F_2xY7c4yHNgf5XQr.png,https://files.dhagmann.com/qualtrics/selfies/F_2bIBgJo4SNw0OGt.png,https://files.dhagmann.com/qualtrics/selfies/F_2bNMbNUHwOsjSfQ.png,https://files.dhagmann.com/qualtrics/selfies/F_2dG79BQ86EYC6xy.png
