StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,QID2,QID3,QID21_First Click,QID21_Last Click,QID21_Page Submit,QID21_Click Count,QID10,QID11,QID12,QID13,QID14,QID15,QID16,QID17,QID18,QID19,Guess,Age,Gender,Ethnicity,Education,Comments,PROLIFIC_PID,Condition
2023-12-04 10:02:01,2023-12-04 10:07:50,IP Address,66.61.36.129,100,349,True,2023-12-04 10:07:51,R_2XncCKbu1sq0Eah,,,,,41.3617,-82.2538,anonymous,EN,I agree to participate.,63ea54cae81a2baf10a14930,4.872,264.508,300.071,27,36 feet,x = -2,2x5,15,2.06,-22,12,180°,-3,4x2 + 16x + 16,2,28,Female,White or Caucasian,"Some college, but no degree",I am awful at math :),63ea54cae81a2baf10a14930,High
2023-12-04 10:01:00,2023-12-04 10:07:55,IP Address,24.167.199.204,100,414,True,2023-12-04 10:07:56,R_3L2dobv8DsW9EpL,,,,,36.9365,-84.0901,anonymous,EN,I agree to participate.,653555db179dc4e859ef43fb,21.406,160.632,300.123,10,36 feet,x = -2y,x15,13,5.05,-22,12,63°,3,4x2 + 16x + 48,3,38,Female,White or Caucasian,High school diploma or GED,,653555db179dc4e859ef43fb,Low
2023-12-04 10:08:27,2023-12-04 10:08:27,IP Address,172.58.88.47,100,0,True,2023-12-04 10:08:28,R_0CknEngSti4Rij7,,,,,37.7201,-122.4414,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,656dbcf67e4c72430888d926,
2023-12-04 10:02:47,2023-12-04 10:08:29,IP Address,168.91.245.43,100,342,True,2023-12-04 10:08:29,R_O3VNIbchflepOx3,,,,,41.9025,-87.6726,anonymous,EN,I agree to participate.,655e418cd0a6130a864d7d56,17.073,297.837,300.114,13,108 feet,x = -2,x15,13,2.06,-34,6,63°,3,4x2 + 32x + 48,7,25,Male,Asian,Bachelor’s degree,,655e418cd0a6130a864d7d56,Low
2023-12-04 10:06:38,2023-12-04 10:12:38,IP Address,136.37.126.242,100,359,True,2023-12-04 10:12:39,R_3Krx8zuREKt8TfH,,,,,38.9694,-94.6266,anonymous,EN,I agree to participate.,655f91264d8805f0077f8252,37.493,185.74,300.134,10,113 feet,x - 2 = y,x15,13,2.06,-34,12,63°,-6,4x2 + 32x + 48,4,32,Female,Asian,Bachelor’s degree,no,655f91264d8805f0077f8252,Low
2023-12-04 10:07:08,2023-12-04 10:13:46,IP Address,66.26.169.190,100,397,True,2023-12-04 10:13:46,R_2QgIsBL7CKc9L5C,,,,,35.2916,-80.8201,anonymous,EN,I agree to participate.,65632f635e9a86ae42bf51eb,9.047,248.77,300.012,22,36 feet,x = -2y,x15,13,5.05,-34,,63°,-6,4x2 + 16x + 16,1,45,Female,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,65632f635e9a86ae42bf51eb,High
2023-12-04 10:08:47,2023-12-04 10:14:35,IP Address,68.56.68.115,100,348,True,2023-12-04 10:14:36,R_1LNmUhAXESyrdDX,,,,,42.9656,-85.65,anonymous,EN,I agree to participate.,579d7407dcff7d0001c7cc41,5.772,298.188,300.022,12,54 feet,x - 2 = y,x15,11,2.06,14,6,63°,-6,4x2 + 16x + 16,1,29,Female,White or Caucasian,High school diploma or GED,"Math is not my strong suit, I don't even know how to solve those, sorry",579d7407dcff7d0001c7cc41,High
2023-12-04 10:06:40,2023-12-04 10:14:38,IP Address,207.228.1.59,100,478,True,2023-12-04 10:14:39,R_2yq4xROoGqRohQR,,,,,36.1093,-86.8653,anonymous,EN,I agree to participate.,6569e9a278a24d3828aff150,9.471,289.485,300.026,28,113 feet,x = -2,x8,13,2.06,14,6,117°,6,2x2 + 7x + 24,4,23,Male,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",No comments.,6569e9a278a24d3828aff150,Low
2023-12-04 10:09:19,2023-12-04 10:15:47,IP Address,32.219.14.11,100,388,True,2023-12-04 10:15:48,R_1esqewnDcRfLJ2e,,,,,41.8363,-72.5596,anonymous,EN,I agree to participate.,5b15d20c444cef0001cb1153,22.4,208.544,300.008,13,36 feet,x = -2y,x15,13,5.05,-22,12,180°,3,4x2 + 16x + 16,3,38,Male,Other,Bachelor’s degree,,5b15d20c444cef0001cb1153,High
2023-12-04 10:08:12,2023-12-04 10:16:34,IP Address,74.89.193.170,100,501,True,2023-12-04 10:16:34,R_2UarfZgQEACtHaj,,,,,41.1459,-72.2876,anonymous,EN,I agree to participate.,5a6d3a19e6cc4a0001b6c47a,17.922,216.096,300.038,11,54 feet,x = -2,x8,11,2.06,42,12,63°,3,4x2 + 16x + 48,5,55,Male,White or Caucasian,"Some college, but no degree",Thank you good luck with your work,5a6d3a19e6cc4a0001b6c47a,High
2023-12-04 10:08:29,2023-12-04 10:16:44,IP Address,172.58.88.47,100,495,True,2023-12-04 10:16:45,R_3qKlaw0qQtexXyt,,,,,37.7201,-122.4414,anonymous,EN,I agree to participate.,656dbcf67e4c72430888d926,20.787,299.954,300.019,94,113 feet,x = -2y,x15,13,2.06,-34,6,117°,3,4x2 + 32x + 48,4,66,Male,Black or African American,Bachelor’s degree,,656dbcf67e4c72430888d926,Low
2023-12-04 10:09:17,2023-12-04 10:17:03,IP Address,207.108.197.62,100,466,True,2023-12-04 10:17:04,R_shDYKCGwHMUbdGV,,,,,47.6901,-122.3747,anonymous,EN,I agree to participate.,654057a9a3cec121cea7c99b,28.402,300.013,300.028,52,54 feet,x = -2y,x15,11,,,6,180°,-6,4x2 + 16x + 16,4,68,Female,Black or African American,Bachelor’s degree,No,654057a9a3cec121cea7c99b,High
2023-12-04 10:10:33,2023-12-04 10:17:43,IP Address,73.220.195.114,100,430,True,2023-12-04 10:17:43,R_3rSwHCjryE8Uyfo,,,,,38.4799,-121.4451,anonymous,EN,I agree to participate.,583d5dd49c5f2a0001b85f40,44.232,279.201,300.029,9,113 feet,x = -2y,x8,11,5.05,-34,6,63°,,4x2 + 32x + 48,3,27,Female,Asian,Bachelor’s degree,"I had a good laugh. ",583d5dd49c5f2a0001b85f40,Low
2023-12-04 10:05:59,2023-12-04 10:18:11,IP Address,174.234.18.202,100,731,True,2023-12-04 10:18:12,R_2Qnv0bADDdDSBsk,,,,,39.7388,-104.9868,anonymous,EN,I agree to participate.,65546aa7c0658d91981170f1,15.844,48.115,301.308,13,113 feet,y = -2,2x5,13,2.06,-22,6,297°,3,4x2 + 16x + 48,5,67,Female,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,65546aa7c0658d91981170f1,High
2023-12-04 10:12:49,2023-12-04 10:18:43,IP Address,75.177.181.82,100,354,True,2023-12-04 10:18:44,R_22VUA8zZgF9cwaH,,,,,35.797,-78.6865,anonymous,EN,I agree to participate.,5fb84d9d8a35c11bd4896a47,1.375,257.826,301.409,106,54 feet,x - 2 = y,x8,13,2.06,14,6,63°,-3,4x2 + 16x + 48,2,23,Female,White or Caucasian,Associates or technical degree,,5fb84d9d8a35c11bd4896a47,High
2023-12-04 10:13:03,2023-12-04 10:18:56,IP Address,166.199.7.71,100,353,True,2023-12-04 10:18:57,R_sZrbnRsKAGh8HKx,,,,,40.7066,-74.2027,anonymous,EN,I agree to participate.,63a4af8f8b8722876fa88952,11.449,196.692,300.116,11,36 feet,x = -2y,x15,13,5.05,-34,12,63°,-3,4x2 + 16x + 48,3,62,Male,White or Caucasian,"Some college, but no degree",,63a4af8f8b8722876fa88952,Low
2023-12-04 10:11:41,2023-12-04 10:19:08,IP Address,174.174.13.245,100,447,True,2023-12-04 10:19:09,R_3VHg6siT3dOf1hn,,,,,45.461,-122.7052,anonymous,EN,I agree to participate.,640266a614e4080b6cf0deac,2.831,296.876,300.129,29,113 feet,x = -2y,2x5,13,2.07,14,,,,,3,27,Male,Black or African American,Bachelor’s degree,no,640266a614e4080b6cf0deac,Low
2023-12-04 10:10:00,2023-12-04 10:20:08,IP Address,35.146.244.156,100,608,True,2023-12-04 10:20:09,R_wRxlhdIYU72zWil,,,,,33.0176,-96.9926,anonymous,EN,I agree to participate.,655f914a12d38751dfa90257,8.231,298.017,301.052,42,113 feet,x = -2y,2x5,13,2.06,-34,6,117°,3,,6,27,Female,Asian,Bachelor’s degree,"This is the best research I have done so far. While not all the answers may be correct, I love solving equations. Thanks for the opportunity.",655f914a12d38751dfa90257,High
2023-12-04 10:14:39,2023-12-04 10:20:31,IP Address,24.13.166.51,100,352,True,2023-12-04 10:20:32,R_eM2KZr7pCtIefPX,,,,,41.8687,-87.898,anonymous,EN,I agree to participate.,5f63d462fb4c4713b69d4bb7,51.088,230.824,300.021,24,113 feet,x - 2 = y,2x5,13,2.06,-22,6,117°,6,4x2 + 32x + 48,2,26,Male,White or Caucasian,High school diploma or GED,Thank you!,5f63d462fb4c4713b69d4bb7,Low
2023-12-04 10:15:56,2023-12-04 10:21:52,IP Address,192.81.178.88,100,356,True,2023-12-04 10:21:53,R_29m4zyXuC1bJIDn,,,,,37.6851,-78.9507,anonymous,EN,I agree to participate.,6159d4026fd4e22c9f1179c1,15.967,209.99,300.106,11,36 feet,x - 2 = y,x15,11,2.060154,14,12,63°,-3,4x2 + 32x + 48,2,43,Female,White or Caucasian,Bachelor’s degree,,6159d4026fd4e22c9f1179c1,Low
2023-12-04 10:13:58,2023-12-04 10:24:23,IP Address,70.44.196.23,100,625,True,2023-12-04 10:24:23,R_3P6Ps8PHhbwApAx,,,,,40.3368,-75.8744,anonymous,EN,I agree to participate.,5fbafd1b299177bdcc7aa4ac,12.24,149.458,313.553,10,36 feet,x = -2,x15,13,2.06,-34,6,63°,-6,4x2 + 16x + 48,6,30,Female,White or Caucasian,"Some college, but no degree",,5fbafd1b299177bdcc7aa4ac,High
2023-12-04 10:19:20,2023-12-04 10:25:18,IP Address,24.9.199.50,100,357,True,2023-12-04 10:25:18,R_sjwHpw7yqSNyhep,,,,,40.4102,-104.7584,anonymous,EN,I agree to participate.,6431cb72bc4aed9f79967c7d,8.464,256.663,300.012,12,36 feet,x = -2,x15,13,2.07,-22,10,63°,-3,4x2 + 16x + 48,3,50,Female,White or Caucasian,"Some college, but no degree",,6431cb72bc4aed9f79967c7d,High
2023-12-04 10:19:22,2023-12-04 10:25:19,IP Address,73.10.227.218,100,357,True,2023-12-04 10:25:19,R_2XcyDq0QGKBsnA0,,,,,39.9458,-74.9042,anonymous,EN,I agree to participate.,646619d0918746fb726da63e,8.064,293.217,300.027,37,36 feet,x = -2y,x8,13,2.07,14,8,63°,3,4x2 + 32x + 48,4,61,Female,White or Caucasian,Bachelor’s degree,,646619d0918746fb726da63e,High
2023-12-04 10:19:28,2023-12-04 10:25:27,IP Address,76.135.49.133,100,358,True,2023-12-04 10:25:28,R_3prs2w8GWY1ENp5,,,,,47.6131,-122.2053,anonymous,EN,I agree to participate.,5ef9e7a8e1d3567a48fa1154,25.988,278.872,300.011,8,108 feet,x = -2,x15,13,2.06,-34,6,63°,,,6,22,Male,Asian,Bachelor’s degree,,5ef9e7a8e1d3567a48fa1154,Low
2023-12-04 10:20:10,2023-12-04 10:26:39,IP Address,216.212.65.214,100,388,True,2023-12-04 10:26:39,R_278PSaW9vgKYKl4,,,,,42.8575,-72.594,anonymous,EN,I agree to participate.,5fa07feab55a2a0cb4811aec,1.487,295.65,300.141,53,36 feet,y = -2,x15,13,5.05,-34,6,63°,-3,4x2 + 16x + 16,3,35,Female,White or Caucasian,"Some college, but no degree","everything went good. well except my answers! ",5fa07feab55a2a0cb4811aec,Low
2023-12-04 10:19:52,2023-12-04 10:26:48,IP Address,104.189.103.234,100,415,True,2023-12-04 10:26:48,R_3LXrWPklXek3t4n,,,,,29.7638,-95.4924,anonymous,EN,I agree to participate.,654d632fa8bf1b41207f4416,0.375,34.693,300.144,10,113 feet,x = -2,x15,9,2.06,-22,6,117°,-3,4x2 + 16x + 16,5,35,Male,Black or African American,Bachelor’s degree,,654d632fa8bf1b41207f4416,High
2023-12-04 10:19:50,2023-12-04 10:26:51,IP Address,174.254.48.59,100,421,True,2023-12-04 10:26:52,R_1FCxY1VExtSBg6r,,,,,33.7838,-84.4455,anonymous,EN,I agree to participate.,5b26da1934ffd00001b45d8d,13.58,295.842,300.122,8,36 feet,x = -2,x15,11,2.06,-34,12,117°,,,3,39,Male,White or Caucasian,Bachelor’s degree,,5b26da1934ffd00001b45d8d,Low
2023-12-04 10:20:08,2023-12-04 10:27:03,IP Address,174.234.18.202,100,415,True,2023-12-04 10:27:04,R_3gF6jvDkVM1oafD,,,,,39.7388,-104.9868,anonymous,EN,I agree to participate.,655ca373c2a312979a9450fd,1.568,20.96,301.124,10,113 feet,x - 2 = y,x8,13,5.05,14,6,180°,-3,4x2 + 16x + 16,5,70,Male,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,655ca373c2a312979a9450fd,High
2023-12-04 10:22:05,2023-12-04 10:27:33,IP Address,47.152.36.108,100,328,True,2023-12-04 10:27:33,R_3EyDTv1G4Epic1f,,,,,33.8104,-118.3531,anonymous,EN,I agree to participate.,6539514fcb2a4063647c10c8,16.155,197.201,300.036,16,113 feet,x = -2,x15,13,5.05,-34,6,63°,3,4x2 + 32x + 48,6,23,Female,Asian,Bachelor’s degree,,6539514fcb2a4063647c10c8,Low
2023-12-04 10:20:13,2023-12-04 10:28:06,IP Address,173.18.218.185,100,473,True,2023-12-04 10:28:07,R_3oyGNlVGBnpzBvI,,,,,32.4596,-84.9486,anonymous,EN,I agree to participate.,643edc41faeb4233074d9fce,11.961,268.731,300.027,28,36 feet,y = -2,x25,13,5.05,42,12,297°,-6,4x2 + 16x + 48,2,55,Female,Black or African American,"Some college, but no degree",Never been really good with math but I enjoyed trying.,643edc41faeb4233074d9fce,High
2023-12-04 10:22:38,2023-12-04 10:28:12,IP Address,76.94.227.54,100,334,True,2023-12-04 10:28:13,R_3knSFFzUquDoRon,,,,,33.846,-118.3456,anonymous,EN,I agree to participate.,655f8f9f0e4ff12b601465e7,22.765,200.93,300.115,11,108 feet,x = -2,x15,11,5.05,-34,12,63°,3,4x2 + 32x + 48,3,34,Female,Asian,Bachelor’s degree,,655f8f9f0e4ff12b601465e7,Low
2023-12-04 10:22:14,2023-12-04 10:28:38,IP Address,76.189.67.150,100,383,True,2023-12-04 10:28:39,R_3pgslOWf5JXHORB,,,,,41.3187,-81.8318,anonymous,EN,I agree to participate.,6409c99005586d3591dffca9,74.75,278.187,300.014,5,113 feet,,x15,13,,-34,6,,,,4,57,Male,White or Caucasian,Bachelor’s degree,,6409c99005586d3591dffca9,High
2023-12-04 10:23:03,2023-12-04 10:28:58,IP Address,98.5.9.226,100,355,True,2023-12-04 10:28:59,R_3mfLiDTZnxkncKu,,,,,42.9102,-78.6625,anonymous,EN,I agree to participate.,5b6482e9f5bc0a00019fd571,3.126,297.089,300.188,22,113 feet,x - 2 = y,x15,13,2.06,-34,6,63°,3,4x2 + 32x + 48,7,43,Male,White or Caucasian,Bachelor’s degree,,5b6482e9f5bc0a00019fd571,Low
2023-12-04 10:23:00,2023-12-04 10:29:04,IP Address,73.246.31.123,100,364,True,2023-12-04 10:29:05,R_2f35uK4hxLNZuau,,,,,41.8986,-87.738,anonymous,EN,I agree to participate.,60fe3a34f7f4d5e48ad56af2,5.622,244.712,300.154,37,36 feet,y = -2,x15,11,5.05,42,12,180°,-6,4x2 + 16x + 16,1,37,Female,Other,High school diploma or GED,,60fe3a34f7f4d5e48ad56af2,Low
2023-12-04 10:23:37,2023-12-04 10:29:56,IP Address,96.19.3.216,100,379,True,2023-12-04 10:29:56,R_2V1IX7XjlSyOVTY,,,,,43.5784,-116.2179,anonymous,EN,I agree to participate.,6109b95a3954ea5afdd7add9,26.259,252.644,300.016,20,113 feet,x = -2,x15,13,2.06,-34,6,63°,,4x2 + 32x + 48,7,34,Female,White or Caucasian,Bachelor’s degree,,6109b95a3954ea5afdd7add9,High
2023-12-04 10:22:32,2023-12-04 10:30:00,IP Address,107.13.150.186,100,447,True,2023-12-04 10:30:01,R_2Cxq6cX3wTdVRLj,,,,,35.9806,-78.8426,anonymous,EN,I agree to participate.,5d1d3f10d5669200017b4e46,1.427,255.101,300.213,12,113 feet,x = -2,x8,13,,,,,,,4,41,Female,White or Caucasian,Bachelor’s degree,,5d1d3f10d5669200017b4e46,High
2023-12-04 10:24:34,2023-12-04 10:30:02,IP Address,98.20.107.117,100,327,True,2023-12-04 10:30:03,R_3g5VbFhjMrAx4rE,,,,,33.4085,-94.1819,anonymous,EN,I agree to participate.,60d50ceb7c563c73f91d9ec5,8.711,288.124,300.04,22,36 feet,x = -2y,x15,13,2.060154,42,6,63°,-6,4x2 + 16x + 48,4,36,Female,White or Caucasian,"Some college, but no degree",,60d50ceb7c563c73f91d9ec5,High
2023-12-04 10:23:55,2023-12-04 10:30:05,IP Address,72.181.170.150,100,370,True,2023-12-04 10:30:06,R_zUwfpR3O51ngM6Z,,,,,32.915,-96.6751,anonymous,EN,I agree to participate.,6266a95d927943d0147dc188,17.065,293.315,300.028,60,36 feet,x = -2,x25,15,5.05,42,6,63°,6,4x2 + 16x + 48,3,57,Male,White or Caucasian,Bachelor’s degree,none,6266a95d927943d0147dc188,High
2023-12-04 10:30:12,2023-12-04 10:30:12,IP Address,174.218.104.110,100,0,True,2023-12-04 10:30:13,R_1FCy9GcFPBHZQUp,,,,,34.0544,-118.244,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,632dd45fb49858b31338c11c,
2023-12-04 10:24:42,2023-12-04 10:30:22,IP Address,172.59.97.190,100,340,True,2023-12-04 10:30:22,R_vuzAqrNnafKFPVL,,,,,43.0132,-87.9287,anonymous,EN,I agree to participate.,5f80bc44efa2c013099af460,10.06,290.945,300.009,13,113 feet,x = -2,x15,13,2.060154,-34,6,63°,3,4x2 + 32x + 48,7,33,Male,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,5f80bc44efa2c013099af460,Low
2023-12-04 10:24:14,2023-12-04 10:30:37,IP Address,76.18.94.108,100,382,True,2023-12-04 10:30:38,R_3hGCPCL3RzviK4K,,,,,35.0506,-106.7249,anonymous,EN,I agree to participate.,5fefefa4c9707d3516361c9c,3.868,14.273,300.056,10,36 feet,x = -2y,x15,9,5.05,-34,12,63°,6,4x2 + 16x + 48,6,57,Female,White or Caucasian,High school diploma or GED,,5fefefa4c9707d3516361c9c,Low
2023-12-04 10:23:37,2023-12-04 10:30:43,IP Address,63.160.189.158,100,426,True,2023-12-04 10:30:44,R_31HQNUrahGUu116,,,,,39.7503,-75.5453,anonymous,EN,I agree to participate.,63ea4471a837335f74ef0f68,3.541,297.653,300.08,38,113 feet,x - 2 = y,x15,13,5.05,-34,6,117°,3,,6,25,Male,Black or African American,Bachelor’s degree,No comments,63ea4471a837335f74ef0f68,High
2023-12-04 10:25:29,2023-12-04 10:30:57,IP Address,75.74.219.214,100,328,True,2023-12-04 10:30:57,R_D8kaiPg11cpO20V,,,,,25.8906,-80.1784,anonymous,EN,I agree to participate.,63e40cde6487028afe7bec5d,5.586,198.97,302.737,41,54 feet,x = -2y,x25,9,2.07,-22,12,63°,-6,4x2 + 32x + 48,3,33,Male,Other,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,63e40cde6487028afe7bec5d,Low
2023-12-04 10:24:33,2023-12-04 10:31:01,IP Address,98.176.130.230,100,388,True,2023-12-04 10:31:02,R_2BmqJ4eoYk74smz,,,,,32.8057,-117.0303,anonymous,EN,I agree to participate.,5e64ef1a247a9d2561f47509,9.959,239.401,300.192,20,113 feet,x - 2 = y,x8,13,,,10,,,,5,34,Male,White or Caucasian,Bachelor’s degree,,5e64ef1a247a9d2561f47509,Low
2023-12-04 10:25:06,2023-12-04 10:31:21,IP Address,68.202.105.171,100,374,True,2023-12-04 10:31:22,R_12aJQOU51BHvWIl,,,,,28.9025,-81.248,anonymous,EN,I agree to participate.,5bb10d4288f88d0001f3d151,25.553,179.268,300.02,167,36 feet,x = -2y,x15,11,2.06,-34,12,63°,-6,4x2 + 32x + 48,0,60,Female,White or Caucasian,"Some college, but no degree",,5bb10d4288f88d0001f3d151,High
2023-12-04 10:25:12,2023-12-04 10:31:23,IP Address,70.179.154.237,100,371,True,2023-12-04 10:31:24,R_1P75MG5BE1jCXg7,,,,,38.8253,-97.6389,anonymous,EN,I agree to participate.,5fab34d5e971f1617667232e,23.805,294.738,300.127,16,113 feet,x = -2y,x15,13,2.07,-22,12,117°,3,4x2 + 32x + 48,2,41,Female,White or Caucasian,High school diploma or GED,,5fab34d5e971f1617667232e,Low
2023-12-04 10:22:00,2023-12-04 10:31:33,IP Address,66.168.248.160,100,573,True,2023-12-04 10:31:34,R_6MCi5YEv3QjUaxH,,,,,32.3725,-86.3123,anonymous,EN,I agree to participate.,5da25f04c8c2de00139ed46b,7.594,200.563,300.123,23,36 feet,x = -2y,x15,15,5.05,42,12,117°,3,4x2 + 16x + 48,3,42,Female,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,5da25f04c8c2de00139ed46b,Low
2023-12-04 10:25:41,2023-12-04 10:31:48,IP Address,71.202.71.89,100,367,True,2023-12-04 10:31:49,R_71H8hadk68Ssihr,,,,,38.4549,-122.2564,anonymous,EN,I agree to participate.,6535874da4c41c6b75cd8645,5.115,240.913,300.069,29,36 feet,x = -2y,x15,13,2.06,-34,6,63°,3,4x2 + 32x + 48,5,18,Female,Other,"Some college, but no degree",,6535874da4c41c6b75cd8645,Low
2023-12-04 10:25:47,2023-12-04 10:32:01,IP Address,23.125.7.163,100,374,True,2023-12-04 10:32:02,R_3iyt2AkUWL3ZAvF,,,,,33.0216,-84.9574,anonymous,EN,I agree to participate.,656c8a2eba4ac7120453cdaa,3.304,297.128,300.024,31,113 feet,x - 2 = y,x15,13,2.06,-34,6,117°,3,4x2 + 16x + 16,5,32,Female,Black or African American,Associates or technical degree,,656c8a2eba4ac7120453cdaa,High
2023-12-04 10:25:19,2023-12-04 10:32:06,IP Address,67.86.112.70,100,406,True,2023-12-04 10:32:06,R_10oevON6fWVWUjT,,,,,40.5978,-74.0001,anonymous,EN,I agree to participate.,60ca4cfb5c287146cad0695a,6.462,287.692,300.128,38,36 feet,x = -2,x15,13,2.060154,14,12,117°,-3,4x2 + 16x + 48,2,39,Male,White or Caucasian,Bachelor’s degree,,60ca4cfb5c287146cad0695a,High
2023-12-04 10:25:27,2023-12-04 10:32:06,IP Address,208.194.217.150,100,398,True,2023-12-04 10:32:06,R_a5ErTLpRjadar2p,,,,,40.7637,-73.7695,anonymous,EN,I agree to participate.,5ffa5b733bd20c42d0b40b87,3.298,229.043,300.058,45,113 feet,x = -2,x15,13,2.06,14,6,117°,-6,4x2 + 16x + 48,7,27,Male,Asian,Bachelor’s degree,None,5ffa5b733bd20c42d0b40b87,High
2023-12-04 10:26:27,2023-12-04 10:32:30,IP Address,76.177.106.92,100,363,True,2023-12-04 10:32:31,R_50jRp75QMNtKgsV,,,,,37.9851,-84.1724,anonymous,EN,I agree to participate.,612a5744ab67e0bc1b93dd8b,10.005,182.962,300.023,15,54 feet,x = -2y,x15,13,5.05,42,6,63°,-3,4x2 + 16x + 48,4,31,Other,White or Caucasian,"Some college, but no degree",,612a5744ab67e0bc1b93dd8b,Low
2023-12-04 10:25:35,2023-12-04 10:32:56,IP Address,96.225.58.90,100,441,True,2023-12-04 10:32:57,R_2pWfhCZjoxrUN9a,,,,,40.7021,-74.4049,anonymous,EN,I agree to participate.,5fc5ab0e7bad151445fc8594,2.392,114.321,380.536,19,36 feet,x = -2,x15,13,2.060154,-22,12,117°,-3,4x2 + 32x + 48,3,31,Male,White or Caucasian,Bachelor’s degree,,5fc5ab0e7bad151445fc8594,High
2023-12-04 10:27:26,2023-12-04 10:33:18,IP Address,173.63.179.188,100,352,True,2023-12-04 10:33:20,R_2rivhVdP60HuXpL,,,,,40.8446,-74.5749,anonymous,EN,I agree to participate.,6553a1d1ca63d5c0ea71a758,1.043,296.037,300.014,43,113 feet,x = -2y,x15,13,2.06,-22,6,63°,-3,4x2 + 32x + 48,5,24,Female,Other,Bachelor’s degree,,6553a1d1ca63d5c0ea71a758,High
